rva	name	subsystem	reason
00529050	FUN_00529050	util	shape-only note (no verbatim decomp / mechanical-transcript section)
0052a890	FUN_0052a890	util	shape-only note (no verbatim decomp / mechanical-transcript section)
0052a9c0	FUN_0052a9c0	util	shape-only note (no verbatim decomp / mechanical-transcript section)
0052aa40	FUN_0052aa40	util	shape-only note (no verbatim decomp / mechanical-transcript section)
0052ab00	inflate	util	shape-only note (no verbatim decomp / mechanical-transcript section)
0052b750	FUN_0052b750	util	shape-only note (no verbatim decomp / mechanical-transcript section)
0052b7e0	FUN_0052b7e0	util	shape-only note (no verbatim decomp / mechanical-transcript section)
0052b820	FUN_0052b820	util	shape-only note (no verbatim decomp / mechanical-transcript section)
0052bf20	FUN_0052bf20	util	shape-only note (no verbatim decomp / mechanical-transcript section)
0052bf40	FUN_0052bf40	util	shape-only note (no verbatim decomp / mechanical-transcript section)
0052bff0	inflate_table	util	shape-only note (no verbatim decomp / mechanical-transcript section)
004128f0	FUN_004128f0	hud	signature-unsupported: in_EAX arg
00413bc0	FUN_00413bc0	hud	signature-unsupported: fastcall ECX/EDX args
00417750	FUN_00417750	gameplay	signature-unsupported: fastcall ECX/EDX args
00419090	FUN_00419090	gameplay	signature-unsupported: in_EAX arg
004190f0	FUN_004190f0	gameplay	signature-unsupported: in_EAX arg
00419480	FUN_00419480	gameplay	signature-unsupported: in_EAX arg
004196f0	FUN_004196f0	gameplay	callee-gate: 004e6920=C1,004e6e00=C1
00419a00	FUN_00419a00	gameplay	callee-gate: 004c15c0=C1,004c39b0=C1,004e6100=C1
0041a060	FUN_0041a060	gameplay	callee-gate: 004c0b30=C1,004e69a0=C1,004e7e30=C1
00489dc0	FUN_00489dc0	particle	callee-gate: 004c0b30=C1,004e7e30=C1,004e8090=C1,00534b60=C1,00535700=C1
0048a060	FUN_0048a060	particle	signature-unsupported: in_EAX arg
0048a130	FUN_0048a130	particle	signature-unsupported: in_EAX arg
0048a3c0	FUN_0048a3c0	particle	callee-gate: 004e6920=C1,004e7e30=C1
0048a490	FUN_0048a490	particle	signature-unsupported: fastcall ECX/EDX args
0048a6f0	FUN_0048a6f0	particle	callee-gate: 004c39b0=C1
0048a850	FUN_0048a850	particle	callee-gate: 004c39b0=C1
0048aa50	FUN_0048aa50	particle	callee-gate: 004c39b0=C1
0049de90	FUN_0049de90	particle	signature-unsupported: fastcall ECX/EDX args
0049e140	FUN_0049e140	particle	signature-unsupported: 5-arg shape
0049e190	FUN_0049e190	particle	inline bare [UNCERTAIN] (heading=## control flow summary)
0049e580	FUN_0049e580	particle	signature-unsupported: fastcall ECX/EDX args
0049e5c0	FUN_0049e5c0	particle	signature-unsupported: fastcall ECX/EDX args
0049e600	FUN_0049e600	particle	signature-unsupported: fastcall ECX/EDX args
0049e640	FUN_0049e640	particle	signature-unsupported: fastcall ECX/EDX args
0049ea70	FUN_0049ea70	particle	signature-unsupported: fastcall ECX/EDX args
0049ead0	thunk_FUN_0049fac0	particle	signature-unsupported: fastcall ECX/EDX args
0049ebc0	FUN_0049ebc0	particle	signature-unsupported: fastcall ECX/EDX args
0049eeb0	FUN_0049eeb0	particle	signature-unsupported: fastcall ECX/EDX args
0049f090	thunk_FUN_004a28b0	particle	signature-unsupported: fastcall ECX/EDX args
0049f0a0	FUN_0049f0a0	particle	signature-unsupported: fastcall ECX/EDX args
0049f210	FUN_0049f210	particle	signature-unsupported: fastcall ECX/EDX args
0049f300	FUN_0049f300	particle	signature-unsupported: fastcall ECX/EDX args
0049fac0	FUN_0049fac0	particle	signature-unsupported: fastcall ECX/EDX args
0049fc80	FUN_0049fc80	particle	signature-unsupported: fastcall ECX/EDX args
005c2d9b	FUN_005c2d9b	boot	live-state-side-effect: CloseHandle on live handle (in (preamble))
005c2f70	FUN_005c2f70	boot	signature-unsupported: in_ST0 (FPU) arg
005c4180	FUN_005c4180	boot	signature-unsupported: in_ST0 (FPU) arg
005c4640	FUN_005c4640	boot	callee-gate: 004e1ac0=C1
005c4670	FUN_005c4670	boot	callee-gate: 004e1b60=C1
005c4780	FUN_005c4780	boot	callee-gate: 004e1ac0=C1
005c47e0	FUN_005c47e0	boot	callee-gate: 004c0b30=C1,004e1b60=C1
005c4e20	FUN_005c4e20	boot	inline bare [UNCERTAIN] (heading=## mechanical description)
005c4fa0	FUN_005c4fa0	boot	inline bare [UNCERTAIN] (heading=## mechanical description)
005c5780	FUN_005c5780	boot	inline bare [UNCERTAIN] (heading=## mechanical description)
005cb160	FUN_005cb160	boot	inline bare [UNCERTAIN] (heading=## mechanical description)
00516bb0	png_write_data	util	shape-only note (no verbatim decomp / mechanical-transcript section)
00516bd0	png_flush_data	util	shape-only note (no verbatim decomp / mechanical-transcript section)
00516bf0	png_set_write_fn	util	shape-only note (no verbatim decomp / mechanical-transcript section)
00516c40	png_sig_cmp	util	shape-only note (no verbatim decomp / mechanical-transcript section)
00516cc0	png_zalloc	util	shape-only note (no verbatim decomp / mechanical-transcript section)
00516d20	thunk_png_free	util	shape-only note (no verbatim decomp / mechanical-transcript section)
00516d30	png_reset_crc	util	shape-only note (no verbatim decomp / mechanical-transcript section)
00516d50	png_calculate_crc	util	shape-only note (no verbatim decomp / mechanical-transcript section)
00516da0	png_create_info_struct	util	shape-only note (no verbatim decomp / mechanical-transcript section)
00516de0	png_free_data	util	shape-only note (no verbatim decomp / mechanical-transcript section)
005171a0	FUN_005171a0	util	shape-only note (no verbatim decomp / mechanical-transcript section)
00517200	FUN_00517200	util	shape-only note (no verbatim decomp / mechanical-transcript section)
00517270	FUN_00517270	util	shape-only note (no verbatim decomp / mechanical-transcript section)
005172b0	FUN_005172b0	util	shape-only note (no verbatim decomp / mechanical-transcript section)
005172f0	FUN_005172f0	util	shape-only note (no verbatim decomp / mechanical-transcript section)
00517380	FUN_00517380	util	shape-only note (no verbatim decomp / mechanical-transcript section)
005173d0	FUN_005173d0	util	shape-only note (no verbatim decomp / mechanical-transcript section)
005173f0	FUN_005173f0	util	shape-only note (no verbatim decomp / mechanical-transcript section)
005175d0	FUN_005175d0	util	shape-only note (no verbatim decomp / mechanical-transcript section)
00517940	FUN_00517940	util	shape-only note (no verbatim decomp / mechanical-transcript section)
00517da0	FUN_00517da0	util	shape-only note (no verbatim decomp / mechanical-transcript section)
00517e00	FUN_00517e00	util	shape-only note (no verbatim decomp / mechanical-transcript section)
00518080	FUN_00518080	util	shape-only note (no verbatim decomp / mechanical-transcript section)
00518140	FUN_00518140	util	shape-only note (no verbatim decomp / mechanical-transcript section)
005183a0	FUN_005183a0	util	shape-only note (no verbatim decomp / mechanical-transcript section)
005183c0	FUN_005183c0	util	shape-only note (no verbatim decomp / mechanical-transcript section)
005184b0	FUN_005184b0	util	shape-only note (no verbatim decomp / mechanical-transcript section)
005184f0	FUN_005184f0	util	shape-only note (no verbatim decomp / mechanical-transcript section)
00518570	FUN_00518570	util	shape-only note (no verbatim decomp / mechanical-transcript section)
00518580	FUN_00518580	util	shape-only note (no verbatim decomp / mechanical-transcript section)
00518590	FUN_00518590	util	shape-only note (no verbatim decomp / mechanical-transcript section)
005185a0	png_do_background	util	shape-only note (no verbatim decomp / mechanical-transcript section)
00519270	png_do_read_transformations	util	shape-only note (no verbatim decomp / mechanical-transcript section)
005196f0	FUN_005196f0	util	shape-only note (no verbatim decomp / mechanical-transcript section)
00519820	FUN_00519820	util	shape-only note (no verbatim decomp / mechanical-transcript section)
005199f0	FUN_005199f0	util	shape-only note (no verbatim decomp / mechanical-transcript section)
00519af0	FUN_00519af0	util	shape-only note (no verbatim decomp / mechanical-transcript section)
00519bc0	FUN_00519bc0	util	shape-only note (no verbatim decomp / mechanical-transcript section)
00519e30	FUN_00519e30	util	shape-only note (no verbatim decomp / mechanical-transcript section)
00519f70	FUN_00519f70	util	shape-only note (no verbatim decomp / mechanical-transcript section)
0051a6c0	png_do_expand_palette	util	shape-only note (no verbatim decomp / mechanical-transcript section)
0051b750	FUN_0051b750	util	shape-only note (no verbatim decomp / mechanical-transcript section)
0051bb40	FUN_0051bb40	util	shape-only note (no verbatim decomp / mechanical-transcript section)
0051bd70	FUN_0051bd70	util	shape-only note (no verbatim decomp / mechanical-transcript section)
0051c100	FUN_0051c100	util	shape-only note (no verbatim decomp / mechanical-transcript section)
0051c220	png_build_gamma_table	util	shape-only note (no verbatim decomp / mechanical-transcript section)
0051c9f0	FUN_0051c9f0	util	shape-only note (no verbatim decomp / mechanical-transcript section)
0051ca10	FUN_0051ca10	util	shape-only note (no verbatim decomp / mechanical-transcript section)
0051ca60	FUN_0051ca60	util	shape-only note (no verbatim decomp / mechanical-transcript section)
0051ca90	FUN_0051ca90	util	shape-only note (no verbatim decomp / mechanical-transcript section)
0051cb40	FUN_0051cb40	util	shape-only note (no verbatim decomp / mechanical-transcript section)
0051cb70	FUN_0051cb70	util	shape-only note (no verbatim decomp / mechanical-transcript section)
0051cbe0	FUN_0051cbe0	util	shape-only note (no verbatim decomp / mechanical-transcript section)
0051cfc0	FUN_0051cfc0	util	shape-only note (no verbatim decomp / mechanical-transcript section)
0051d0f0	FUN_0051d0f0	util	shape-only note (no verbatim decomp / mechanical-transcript section)
0051d1b0	FUN_0051d1b0	util	shape-only note (no verbatim decomp / mechanical-transcript section)
0051d240	FUN_0051d240	util	shape-only note (no verbatim decomp / mechanical-transcript section)
0051d340	FUN_0051d340	util	shape-only note (no verbatim decomp / mechanical-transcript section)
0051d400	FUN_0051d400	util	shape-only note (no verbatim decomp / mechanical-transcript section)
0051d560	FUN_0051d560	util	shape-only note (no verbatim decomp / mechanical-transcript section)
0051d800	FUN_0051d800	util	shape-only note (no verbatim decomp / mechanical-transcript section)
0051d900	FUN_0051d900	util	shape-only note (no verbatim decomp / mechanical-transcript section)
0051db30	FUN_0051db30	util	shape-only note (no verbatim decomp / mechanical-transcript section)
0051dca0	FUN_0051dca0	util	shape-only note (no verbatim decomp / mechanical-transcript section)
0051e230	png_write_tRNS	util	shape-only note (no verbatim decomp / mechanical-transcript section)
0051e4a0	FUN_0051e4a0	util	shape-only note (no verbatim decomp / mechanical-transcript section)
0052c4a0	inflate_fast_huffman_setup	util	shape-only note (no verbatim decomp / mechanical-transcript section)
0052c630	FUN_0052c630	util	shape-only note (no verbatim decomp / mechanical-transcript section)
0052c660	FUN_0052c660	util	shape-only note (no verbatim decomp / mechanical-transcript section)
0052c7a0	FUN_0052c7a0	util	shape-only note (no verbatim decomp / mechanical-transcript section)
0052cb00	image_library_bmp_loader	util	shape-only note (no verbatim decomp / mechanical-transcript section)
0052d170	FUN_0052d170	util	shape-only note (no verbatim decomp / mechanical-transcript section)
0052d7e0	FUN_0052d7e0	util	shape-only note (no verbatim decomp / mechanical-transcript section)
0052d980	FUN_0052d980	util	shape-only note (no verbatim decomp / mechanical-transcript section)
0052da20	FUN_0052da20	util	shape-only note (no verbatim decomp / mechanical-transcript section)
0052daf0	image_library_format_handler_registry	util	shape-only note (no verbatim decomp / mechanical-transcript section)
0052ddc0	FUN_0052ddc0	util	shape-only note (no verbatim decomp / mechanical-transcript section)
0052ddf0	FUN_0052ddf0	util	shape-only note (no verbatim decomp / mechanical-transcript section)
0052de60	FUN_0052de60	util	shape-only note (no verbatim decomp / mechanical-transcript section)
0052df40	FUN_0052df40	util	shape-only note (no verbatim decomp / mechanical-transcript section)
0041e150	FUN_0041e150	gameplay	signature-unsupported: in_EAX arg
0041e170	FUN_0041e170	gameplay	signature-unsupported: in_EAX arg
0041e1c0	FUN_0041e1c0	gameplay	signature-unsupported: fastcall ECX/EDX args
0041ec00	FUN_0041ec00	gameplay	callee-gate: 004e6e00=C1,0053d060=C1,0053d090=C1
0041f2c0	FUN_0041f2c0	gameplay	callee-gate: 0053d090=C1
0041f330	FUN_0041f330	gameplay	signature-unsupported: fastcall ECX/EDX args
0041f710	FUN_0041f710	gameplay	signature-unsupported: in_EAX arg
0041f770	FUN_0041f770	gameplay	signature-unsupported: in_EAX arg
0041fe10	FUN_0041fe10	gameplay	inline bare [UNCERTAIN] (heading=## mechanical description)
00420340	FUN_00420340	gameplay	callee-gate: 00540080=C1,00540100=C1,00540160=C1
004223f0	FUN_004223f0	gameplay	signature-unsupported: fastcall ECX/EDX args
005ae330	FUN_005ae330	audio	live-state-side-effect: _unlink on live path (in (preamble))
005ae550	FUN_005ae550	audio	live-state-side-effect: _unlink on live path (in (preamble))
005ae7e0	FUN_005ae7e0	audio	live-state-side-effect: _unlink on live path (in (preamble))
005af200	FUN_005af200	audio	live-state-side-effect: _unlink on live path (in ## mechanical description)
005af230	FUN_005af230	audio	live-state-side-effect: _unlink on live path (in ## mechanical description)
005b04b0	FUN_005b04b0	audio	live-state-side-effect: _unlink on live path (in ## mechanical description)
005b0a90	FUN_005b0a90	audio	live-state-side-effect: _unlink on live path (in ## mechanical description)
005b0b40	FUN_005b0b40	audio	live-state-side-effect: _unlink on live path (in ## mechanical description)
005b0ec0	FUN_005b0ec0	audio	live-state-side-effect: _unlink on live path (in ## mechanical description)
005b0f90	FUN_005b0f90	audio	live-state-side-effect: _unlink on live path (in ## mechanical description)
00452ec0	FUN_00452ec0	gameplay	callee-gate: 004e45b0=C1,004e4800=C1
00452f00	FUN_00452f00	gameplay	callee-gate: 004e45b0=C1,004e4800=C1
004532f0	FUN_004532f0	gameplay	signature-unsupported: in_EAX arg
00453730	FUN_00453730	gameplay	signature-unsupported: in_EAX arg
004538b0	FUN_004538b0	gameplay	signature-unsupported: in_EAX arg
004541e0	FUN_004541e0	gameplay	callee-gate: 004c1210=C1
00454350	FUN_00454350	gameplay	callee-gate: 004e43b0=C1,004e4440=C1
00455150	FUN_00455150	gameplay	callee-gate: 004e4800=C1
00455610	FUN_00455610	gameplay	callee-gate: 004c15c0=C1
004556f0	FUN_004556f0	gameplay	callee-gate: 004c15c0=C1,004c39b0=C1
00455b50	FUN_00455b50	hud	signature-unsupported: in_EAX arg
004568a0	FUN_004568a0	gameplay	callee-gate: 004e6e00=C1
00456ce0	FUN_00456ce0	gameplay	signature-unsupported: in_EAX arg
00456d00	FUN_00456d00	gameplay	signature-unsupported: in_EAX arg
00456eb0	FUN_00456eb0	gameplay	signature-unsupported: in_EAX arg
004570a0	FUN_004570a0	gameplay	signature-unsupported: in_EAX arg
00457ba0	FUN_00457ba0	gameplay	callee-gate: 004e45b0=C1,004e4800=C1
00457c10	FUN_00457c10	gameplay	signature-unsupported: in_EAX arg
00458020	FUN_00458020	gameplay	callee-gate: 004e4800=C1
00458080	FUN_00458080	gameplay	signature-unsupported: in_EAX arg
004584e0	FUN_004584e0	gameplay	signature-unsupported: in_EAX arg
00458570	FUN_00458570	gameplay	callee-gate: 004c39b0=C1
00458880	FUN_00458880	gameplay	callee-gate: 004e6e00=C1
004588c0	FUN_004588c0	gameplay	signature-unsupported: 5-arg shape
00458c70	FUN_00458c70	gameplay	callee-gate: 004c15c0=C1
00458dd0	FUN_00458dd0	gameplay	callee-gate: 004e8090=C1
00458e00	FUN_00458e00	gameplay	callee-gate: 004c15c0=C1
00459400	FUN_00459400	gameplay	callee-gate: 004e89e0=C1,004e8a10=C1
00459620	FUN_00459620	gameplay	callee-gate: 004c15c0=C1,004c39b0=C1,0055bb70=C1,0055bde0=C1,0057c210=C1
005a8060	FUN_005a8060	audio	live-state-side-effect: CloseHandle on live handle (in (preamble))
005a8390	FUN_005a8390	audio	live-state-side-effect: _unlink on live path (in ## mechanical description)
005a9280	FUN_005a9280	audio	callee-gate: 004c39b0=C1
005a9d00	FUN_005a9d00	audio	live-state-side-effect: _unlink on live path (in ## mechanical description)
005ab090	FUN_005ab090	audio	callee-gate: 00550670=C1
005ab620	FUN_005ab620	audio	live-state-side-effect: _unlink on live path (in ## mechanical description)
005ab710	FUN_005ab710	audio	live-state-side-effect: _unlink on live path (in ## mechanical description)
005ad2e0	FUN_005ad2e0	audio	live-state-side-effect: _unlink on live path (in (preamble))
005bc020	FUN_005bc020	audio	live-state-side-effect: DirectSound vtable on live device (in (preamble))
005bc050	FUN_005bc050	audio	live-state-side-effect: DirectSound vtable on live device (in ## constants)
005bcc70	FUN_005bcc70	audio	live-state-side-effect: CloseHandle on live handle (in (preamble))
005be260	FUN_005be260	audio	live-state-side-effect: CloseHandle on live handle (in (preamble))
005be450	FUN_005be450	audio	live-state-side-effect: CloseHandle on live handle (in (preamble))
0044e190	FUN_0044e190	gameplay	signature-unsupported: fastcall ECX/EDX args
0044e240	FUN_0044e240	gameplay	signature-unsupported: in_EAX arg
0044e2d0	FUN_0044e2d0	gameplay	signature-unsupported: in_EAX arg
0044e310	FUN_0044e310	gameplay	callee-gate: 004c0b30=C1,004c1040=C1,004e69a0=C1,004e7e30=C1
0044e680	FUN_0044e680	gameplay	callee-gate: 004e5fc0=C1
0044f830	FUN_0044f830	gameplay	callee-gate: 0055ae70=C1,0057c210=C1
004523f0	FUN_004523f0	gameplay	callee-gate: 004e6e00=C1
0045a530	FUN_0045a530	gameplay	signature-unsupported: in_EAX arg
0045a590	FUN_0045a590	gameplay	signature-unsupported: in_EAX arg
0045ac40	FUN_0045ac40	gameplay	signature-unsupported: in_EAX arg
0045b360	FUN_0045b360	gameplay	callee-gate: 004e45b0=C1,004e4800=C1
0045b390	FUN_0045b390	gameplay	callee-gate: 004c39b0=C1
0045c030	FUN_0045c030	gameplay	callee-gate: 004c39b0=C1
0046bfc0	FUN_0046bfc0	gameplay	callee-gate: 004c39b0=C1
00471780	FUN_00471780	gameplay	callee-gate: 0055ac00=C1,0055ac50=C1,0055ad30=C1,0055b650=C1,0055c4a0=C1,0057c210=C1
004721b0	FUN_004721b0	gameplay	callee-gate: 004e89a0=C1
004728f0	FUN_004728f0	gameplay	callee-gate: 005459c0=C1
0047ba20	FUN_0047ba20	gameplay	callee-gate: 004c39b0=C1
0047bc90	FUN_0047bc90	gameplay	signature-unsupported: fastcall ECX/EDX args
0047ccb0	FUN_0047ccb0	gameplay	callee-gate: 004e6920=C1
0047cf20	FUN_0047cf20	gameplay	callee-gate: 0055ac50=C1,0055ad30=C1,0055ade0=C1,0057c210=C1
0047d150	FUN_0047d150	gameplay	callee-gate: 0057c210=C1
0047d180	FUN_0047d180	gameplay	callee-gate: 0055ab30=C1,0055ac00=C1,0055ade0=C1,0055dff0=C1,0057c210=C1,0057c420=C1
0047d330	FUN_0047d330	gameplay	callee-gate: 004e43b0=C1,004e4440=C1,004e6920=C1,004e7e30=C1,00559ee0=C1,0057c210=C1,0057c370=C1
0047d640	FUN_0047d640	hud	callee-gate: 0057c210=C1
0047def0	FUN_0047def0	hud	callee-gate: 004c39b0=C1,0055ae50=C1,0057c210=C1
0047f1e0	FUN_0047f1e0	gameplay	callee-gate: 0057c210=C1
0047f230	FUN_0047f230	gameplay	callee-gate: 0057c210=C1
0047f290	FUN_0047f290	gameplay	callee-gate: 004e43b0=C1,004e4440=C1,004e6920=C1,004e7e30=C1,00559ee0=C1,0057c210=C1,0057c370=C1
0047f380	FUN_0047f380	gameplay	live-state-side-effect: remove() on live path (in ## mechanical description)
0047f450	FUN_0047f450	gameplay	callee-gate: 0055afc0=C1
0047f480	FUN_0047f480	gameplay	callee-gate: 0055dd60=C1,00562560=C1
0047f6d0	FUN_0047f6d0	gameplay	callee-gate: 00561ea0=C1
0047fad0	FUN_0047fad0	gameplay	callee-gate: 004c0b30=C1,004e4380=C1,004e69a0=C1,004e7e30=C1,00559c40=C1,0055b940=C1,0055bab0=C1,0055c4a0=C1,0057c220=C1,0057c300=C1,0057c500=C1,0057c550=C1
00554010	FUN_00554010	hud	callee-gate: 0055deb0=C1
00554150	FUN_00554150	hud	callee-gate: 00553e80=C1
00554200	FUN_00554200	hud	callee-gate: 00553e80=C1
00555830	FUN_00555830	hud	callee-gate: 00553e80=C1
00556780	FUN_00556780	hud	callee-gate: 00550a20=C1,00553030=C1,005530f0=C1,005531f0=C1,005533d0=C1,00553e00=C1,00553ef0=C1
005572c0	FUN_005572c0	hud	callee-gate: 00553590=C1,00553620=C1,0055deb0=C1
005a5910	FUN_005a5910	audio	callee-gate: 0055df90=C1,00564190=C1
005a5b30	FUN_005a5b30	audio	callee-gate: 0055b060=C1,0055e300=C1
005a5d90	FUN_005a5d90	audio	callee-gate: 0055b930=C1,00562560=C1,00564190=C1
005a6cb0	FUN_005a6cb0	audio	live-state-side-effect: _unlink on live path (in (preamble))
005b1500	FUN_005b1500	audio	live-state-side-effect: CloseHandle on live handle (in (preamble))
005b15d0	thunk_FUN_005b1500	audio	live-state-side-effect: CloseHandle on live handle (in ## mechanical description)
005b3550	FUN_005b3550	audio	live-state-side-effect: _unlink on live path (in ## mechanical description)
005b8080	FUN_005b8080	audio	live-state-side-effect: CloseHandle on live handle (in (preamble))
004898d0	FUN_004898d0	gameplay	callee-gate: 004d8bd0=C1
005b8be0	FUN_005b8be0	audio	live-state-side-effect: _unlink on live path (in (preamble))
005b9e30	FUN_005b9e30	audio	signature-unsupported: 5-arg shape
005bb820	FUN_005bb820	audio	signature-unsupported: 5-arg shape
