rva	name	subsystem	reason
004d0290	FUN_004d0290	render	live-state-side-effect: Direct3D vtable on live device (in (preamble))
004d0660	FUN_004d0660	render	live-state-side-effect: Direct3D vtable on live device (in (preamble))
004d07b0	FUN_004d07b0	render	live-state-side-effect: Direct3D vtable on live device (in (preamble))
004d0d00	FUN_004d0d00	render	live-state-side-effect: Direct3D vtable on live device (in (preamble))
004d1020	FUN_004d1020	render	live-state-side-effect: Direct3D vtable on live device (in (preamble))
004d1640	FUN_004d1640	render	live-state-side-effect: Direct3D vtable on live device (in (preamble))
004d1d20	FUN_004d1d20	render	live-state-side-effect: Direct3D vtable on live device (in (preamble))
004d3db0	FUN_004d3db0	render	callee-gate: 004e1780=C1,004e17e0=C1,004e1e70=C1
004d41e0	FUN_004d41e0	render	live-state-side-effect: remove() on live path (in ## callees)
004d4380	FUN_004d4380	render	callee-gate: 004e2090=C1
004d55b0	FUN_004d55b0	render	live-state-side-effect: Direct3D vtable on live device (in ## role)
004d6910	FUN_004d6910	render	inline bare [UNCERTAIN] (heading=## case table (0x004d6910))
00493c60	FUN_00493c60	render	signature-unsupported: fastcall ECX/EDX args
00494820	FUN_00494820	render	live-state-side-effect: Direct3D vtable on live device (in ## mechanical description)
00494b65	FUN_00494b65	render	signature-unsupported: fastcall ECX/EDX args
00494f40	FUN_00494f40	render	signature-unsupported: fastcall ECX/EDX args
00494fd0	FUN_00494fd0	render	live-state-side-effect: Direct3D vtable on live device (in ## mechanical description)
004954f0	FUN_004954f0	boot	live-state-side-effect: DirectInput vtable on live device (in ## mechanical description)
00495580	FUN_00495580	input	live-state-side-effect: DirectInput vtable on live device (in ## mechanical description)
004955d0	FUN_004955d0	boot	callee-gate: 00551190=C1
00496040	FUN_00496040	input	live-state-side-effect: DirectInput vtable on live device (in ## constants)
00496100	FUN_00496100	input	live-state-side-effect: DirectInput vtable on live device (in ## constants)
00496320	FUN_00496320	input	live-state-side-effect: DirectInput vtable on live device (in ## mechanical description)
00496940	FUN_00496940	render	live-state-side-effect: Direct3D vtable on live device (in ## mechanical description)
004969a0	FUN_004969a0	render	signature-unsupported: in_EAX arg
00496d20	FUN_00496d20	render	callee-gate: 004e5c70=C1
00496d60	FUN_00496d60	util	callee-gate: 004eb3c0=C1
00496db0	FUN_00496db0	util	callee-gate: 004eb3c0=C1,004eb9d0=C1
00497470	FUN_00497470	frontend	signature-unsupported: fastcall ECX/EDX args
004974b0	FUN_004974b0	frontend	signature-unsupported: in_EAX arg
00497b10	FUN_00497b10	frontend	signature-unsupported: in_EAX arg
00499d90	FUN_00499d90	render	live-state-side-effect: Direct3D vtable on live device (in ## mechanical description)
00486370	FUN_00486370	particle	signature-unsupported: in_EAX arg
00486830	FUN_00486830	particle	inline bare [UNCERTAIN] (heading=## mechanical description)
00487150	FUN_00487150	particle	signature-unsupported: fastcall ECX/EDX args
00487e00	FUN_00487e00	particle	signature-unsupported: fastcall ECX/EDX args
00487e20	thunk_FUN_00535700	render	callee-gate: 00535700=C1
00487e30	thunk_FUN_00535910	render	callee-gate: 00535910=C1
00405540	FUN_00405540	gameplay	callee-gate: 004c39b0=C1
00405920	FUN_00405920	gameplay	signature-unsupported: in_EAX arg
00405f60	FUN_00405f60	gameplay	signature-unsupported: fastcall ECX/EDX args
004064c0	FUN_004064c0	gameplay	signature-unsupported: in_EAX arg
004069d0	FUN_004069d0	gameplay	callee-gate: 004c39b0=C1
00406ae0	FUN_00406ae0	gameplay	signature-unsupported: in_EAX arg
004074a0	FUN_004074a0	gameplay	callee-gate: 004e6e00=C1
00407e20	FUN_00407e20	gameplay	callee-gate: 004c39b0=C1
00408610	FUN_00408610	gameplay	callee-gate: 00538c80=C1
004093b0	FUN_004093b0	gameplay	callee-gate: 004c39b0=C1
004096a0	FUN_004096a0	gameplay	signature-unsupported: 5-arg shape
0040baa0	FUN_0040baa0	gameplay	signature-unsupported: 5-arg shape
0040bae0	FUN_0040bae0	gameplay	callee-gate: 004e89a0=C1,0053fb70=C1
0040be50	FUN_0040be50	gameplay	signature-unsupported: fastcall ECX/EDX args
00412010	FUN_00412010	gameplay	callee-gate: 004e6e00=C1
0048ae00	FUN_0048ae00	particle	callee-gate: 004c0b30=C1,004c1040=C1,004e69a0=C1,004e7e30=C1,005449f0=C1,00544a70=C1,00544ad0=C1,00544bf0=C1
0048af70	FUN_0048af70	particle	signature-unsupported: fastcall ECX/EDX args
0048aff0	FUN_0048aff0	particle	inline bare [UNCERTAIN] (heading=## mechanical description)
0048b230	FUN_0048b230	particle	callee-gate: 00544bf0=C1
0048b960	FUN_0048b960	particle	inline bare [UNCERTAIN] (heading=## mechanical description)
0048d0f0	FUN_0048d0f0	particle	signature-unsupported: fastcall ECX/EDX args
0048fef0	FUN_0048fef0	particle	callee-gate: 004e89a0=C1
0048ffd0	FUN_0048ffd0	particle	callee-gate: 004e6e00=C1,004e8090=C1
0049c620	FUN_0049c620	particle	signature-unsupported: fastcall ECX/EDX args
0049c6a0	FUN_0049c6a0	particle	signature-unsupported: fastcall ECX/EDX args
0049c6d0	FUN_0049c6d0	particle	signature-unsupported: fastcall ECX/EDX args
0049c750	FUN_0049c750	particle	signature-unsupported: fastcall ECX/EDX args
0049c770	FUN_0049c770	particle	signature-unsupported: fastcall ECX/EDX args
0049c800	FUN_0049c800	particle	signature-unsupported: fastcall ECX/EDX args
0049c810	FUN_0049c810	particle	signature-unsupported: fastcall ECX/EDX args
0049c900	FUN_0049c900	particle	signature-unsupported: fastcall ECX/EDX args
0049c930	FUN_0049c930	particle	signature-unsupported: fastcall ECX/EDX args
0049c990	FUN_0049c990	particle	signature-unsupported: fastcall ECX/EDX args
0049ca00	FUN_0049ca00	particle	signature-unsupported: fastcall ECX/EDX args
0049ca60	FUN_0049ca60	particle	signature-unsupported: fastcall ECX/EDX args
0049cb00	FUN_0049cb00	particle	signature-unsupported: fastcall ECX/EDX args
0049cb20	FUN_0049cb20	particle	signature-unsupported: fastcall ECX/EDX args
0049cbd0	FUN_0049cbd0	particle	signature-unsupported: fastcall ECX/EDX args
0049ceb0	FUN_0049ceb0	particle	signature-unsupported: fastcall ECX/EDX args
0049d1d0	FUN_0049d1d0	particle	signature-unsupported: fastcall ECX/EDX args
0049d200	FUN_0049d200	particle	signature-unsupported: fastcall ECX/EDX args
004e66d0	RpClumpForAllAtomics	render	live-state-side-effect: _unlink on live path (in ## mechanical description (decomp transcript))
0051e6f0	png_write_hIST	util	shape-only note (no verbatim decomp / mechanical-transcript section)
0051e7f0	png_check_keyword	util	shape-only note (no verbatim decomp / mechanical-transcript section)
0051e990	FUN_0051e990	util	shape-only note (no verbatim decomp / mechanical-transcript section)
0051ead0	FUN_0051ead0	util	shape-only note (no verbatim decomp / mechanical-transcript section)
0051ed60	FUN_0051ed60	util	shape-only note (no verbatim decomp / mechanical-transcript section)
0051ee70	FUN_0051ee70	util	shape-only note (no verbatim decomp / mechanical-transcript section)
0051f0e0	FUN_0051f0e0	util	shape-only note (no verbatim decomp / mechanical-transcript section)
0051f240	FUN_0051f240	util	shape-only note (no verbatim decomp / mechanical-transcript section)
0051f350	FUN_0051f350	util	shape-only note (no verbatim decomp / mechanical-transcript section)
0051f4f0	FUN_0051f4f0	util	shape-only note (no verbatim decomp / mechanical-transcript section)
0051f810	FUN_0051f810	util	shape-only note (no verbatim decomp / mechanical-transcript section)
0051fa50	png_write_find_filter	util	shape-only note (no verbatim decomp / mechanical-transcript section)
00520640	FUN_00520640	util	shape-only note (no verbatim decomp / mechanical-transcript section)
005207c0	png_create_struct_2	util	shape-only note (no verbatim decomp / mechanical-transcript section)
00520850	png_destroy_struct	util	shape-only note (no verbatim decomp / mechanical-transcript section)
00520870	FUN_00520870	util	shape-only note (no verbatim decomp / mechanical-transcript section)
00520930	png_free	util	shape-only note (no verbatim decomp / mechanical-transcript section)
00520960	FUN_00520960	util	shape-only note (no verbatim decomp / mechanical-transcript section)
00520990	FUN_00520990	util	shape-only note (no verbatim decomp / mechanical-transcript section)
005209d0	FUN_005209d0	util	shape-only note (no verbatim decomp / mechanical-transcript section)
00520a00	FUN_00520a00	util	shape-only note (no verbatim decomp / mechanical-transcript section)
00520b60	FUN_00520b60	util	shape-only note (no verbatim decomp / mechanical-transcript section)
00520c70	FUN_00520c70	util	shape-only note (no verbatim decomp / mechanical-transcript section)
00520ef0	FUN_00520ef0	util	shape-only note (no verbatim decomp / mechanical-transcript section)
00521000	FUN_00521000	util	shape-only note (no verbatim decomp / mechanical-transcript section)
00521110	FUN_00521110	util	shape-only note (no verbatim decomp / mechanical-transcript section)
00521410	FUN_00521410	util	shape-only note (no verbatim decomp / mechanical-transcript section)
00521520	FUN_00521520	util	shape-only note (no verbatim decomp / mechanical-transcript section)
00521990	FUN_00521990	util	shape-only note (no verbatim decomp / mechanical-transcript section)
00522970	FUN_00522970	util	shape-only note (no verbatim decomp / mechanical-transcript section)
00522ab0	FUN_00522ab0	util	shape-only note (no verbatim decomp / mechanical-transcript section)
00522b00	FUN_00522b00	util	shape-only note (no verbatim decomp / mechanical-transcript section)
00522b50	FUN_00522b50	util	shape-only note (no verbatim decomp / mechanical-transcript section)
00522cc0	FUN_00522cc0	util	shape-only note (no verbatim decomp / mechanical-transcript section)
00522ce0	FUN_00522ce0	util	shape-only note (no verbatim decomp / mechanical-transcript section)
00523110	png_get_uint_32	util	shape-only note (no verbatim decomp / mechanical-transcript section)
00523140	png_crc_read	util	shape-only note (no verbatim decomp / mechanical-transcript section)
00523170	FUN_00523170	util	shape-only note (no verbatim decomp / mechanical-transcript section)
005232c0	FUN_005232c0	util	shape-only note (no verbatim decomp / mechanical-transcript section)
00523360	FUN_00523360	util	shape-only note (no verbatim decomp / mechanical-transcript section)
00523640	FUN_00523640	util	shape-only note (no verbatim decomp / mechanical-transcript section)
005238c0	FUN_005238c0	util	shape-only note (no verbatim decomp / mechanical-transcript section)
00523cd0	FUN_00523cd0	util	shape-only note (no verbatim decomp / mechanical-transcript section)
00523e40	FUN_00523e40	util	shape-only note (no verbatim decomp / mechanical-transcript section)
005241f0	FUN_005241f0	util	shape-only note (no verbatim decomp / mechanical-transcript section)
005245b0	FUN_005245b0	util	shape-only note (no verbatim decomp / mechanical-transcript section)
00524f70	FUN_00524f70	util	shape-only note (no verbatim decomp / mechanical-transcript section)
005253c0	FUN_005253c0	util	shape-only note (no verbatim decomp / mechanical-transcript section)
00525870	png_handle_sPLT	util	shape-only note (no verbatim decomp / mechanical-transcript section)
00525bd0	FUN_00525bd0	util	shape-only note (no verbatim decomp / mechanical-transcript section)
00525fb0	FUN_00525fb0	util	shape-only note (no verbatim decomp / mechanical-transcript section)
00526310	FUN_00526310	util	shape-only note (no verbatim decomp / mechanical-transcript section)
00526630	FUN_00526630	util	shape-only note (no verbatim decomp / mechanical-transcript section)
00526910	FUN_00526910	util	shape-only note (no verbatim decomp / mechanical-transcript section)
00526bf0	FUN_00526bf0	util	shape-only note (no verbatim decomp / mechanical-transcript section)
005270e0	FUN_005270e0	util	shape-only note (no verbatim decomp / mechanical-transcript section)
00527560	FUN_00527560	util	shape-only note (no verbatim decomp / mechanical-transcript section)
005278a0	FUN_005278a0	util	shape-only note (no verbatim decomp / mechanical-transcript section)
00527a40	FUN_00527a40	util	shape-only note (no verbatim decomp / mechanical-transcript section)
00527c30	FUN_00527c30	util	shape-only note (no verbatim decomp / mechanical-transcript section)
00527ee0	FUN_00527ee0	util	shape-only note (no verbatim decomp / mechanical-transcript section)
00528200	FUN_00528200	util	shape-only note (no verbatim decomp / mechanical-transcript section)
00528630	FUN_00528630	util	shape-only note (no verbatim decomp / mechanical-transcript section)
00528810	FUN_00528810	util	shape-only note (no verbatim decomp / mechanical-transcript section)
00528ba0	FUN_00528ba0	util	shape-only note (no verbatim decomp / mechanical-transcript section)
00528e00	zcalloc	util	shape-only note (no verbatim decomp / mechanical-transcript section)
00528e20	zcfree	util	shape-only note (no verbatim decomp / mechanical-transcript section)
00528e30	FUN_00528e30	util	shape-only note (no verbatim decomp / mechanical-transcript section)
00528ef0	FUN_00528ef0	util	shape-only note (no verbatim decomp / mechanical-transcript section)
00529050	FUN_00529050	util	shape-only note (no verbatim decomp / mechanical-transcript section)
0052a890	FUN_0052a890	util	shape-only note (no verbatim decomp / mechanical-transcript section)
0052a9c0	FUN_0052a9c0	util	shape-only note (no verbatim decomp / mechanical-transcript section)
0052aa40	FUN_0052aa40	util	shape-only note (no verbatim decomp / mechanical-transcript section)
0052ab00	inflate	util	shape-only note (no verbatim decomp / mechanical-transcript section)
0052b750	FUN_0052b750	util	shape-only note (no verbatim decomp / mechanical-transcript section)
0052b7e0	FUN_0052b7e0	util	shape-only note (no verbatim decomp / mechanical-transcript section)
0052b820	FUN_0052b820	util	shape-only note (no verbatim decomp / mechanical-transcript section)
0052bf20	FUN_0052bf20	util	shape-only note (no verbatim decomp / mechanical-transcript section)
0052bf40	FUN_0052bf40	util	shape-only note (no verbatim decomp / mechanical-transcript section)
0052bff0	inflate_table	util	shape-only note (no verbatim decomp / mechanical-transcript section)
004128f0	FUN_004128f0	hud	signature-unsupported: in_EAX arg
00413bc0	FUN_00413bc0	hud	signature-unsupported: fastcall ECX/EDX args
00417750	FUN_00417750	gameplay	signature-unsupported: fastcall ECX/EDX args
00418a70	FUN_00418a70	render	signature-unsupported: in_EAX arg
00418aa0	FUN_00418aa0	render	signature-unsupported: in_EAX arg
00418bd0	FUN_00418bd0	render	signature-unsupported: fastcall ECX/EDX args
00419090	FUN_00419090	gameplay	signature-unsupported: in_EAX arg
004190f0	FUN_004190f0	gameplay	signature-unsupported: in_EAX arg
00419480	FUN_00419480	gameplay	signature-unsupported: in_EAX arg
004196f0	FUN_004196f0	gameplay	callee-gate: 004e6920=C1,004e6e00=C1
00419a00	FUN_00419a00	gameplay	callee-gate: 004c15c0=C1,004c39b0=C1,004e6100=C1
0041a060	FUN_0041a060	gameplay	callee-gate: 004c0b30=C1,004e69a0=C1,004e7e30=C1
0041a980	FUN_0041a980	render	callee-gate: 004e6e00=C1
0041a9d0	FUN_0041a9d0	render	callee-gate: 004c39b0=C1
0041aac0	FUN_0041aac0	render	callee-gate: 004c39b0=C1
0041ad60	FUN_0041ad60	render	signature-unsupported: in_EAX arg
0041ae20	FUN_0041ae20	render	signature-unsupported: fastcall ECX/EDX args
0041af50	FUN_0041af50	render	signature-unsupported: in_EAX arg
0041b440	FUN_0041b440	render	callee-gate: 004e6e00=C1
0041b770	FUN_0041b770	render	signature-unsupported: fastcall ECX/EDX args
0041beb0	FUN_0041beb0	render	callee-gate: 004e6e00=C1
0041cb00	FUN_0041cb00	render	callee-gate: 004e6e00=C1
0041d6d0	FUN_0041d6d0	render	callee-gate: 004e6e00=C1
00489dc0	FUN_00489dc0	particle	callee-gate: 004c0b30=C1,004e7e30=C1,004e8090=C1,00534b60=C1,00535700=C1
0048a060	FUN_0048a060	particle	signature-unsupported: in_EAX arg
0048a130	FUN_0048a130	particle	signature-unsupported: in_EAX arg
0048a3c0	FUN_0048a3c0	particle	callee-gate: 004e6920=C1,004e7e30=C1
0048a490	FUN_0048a490	particle	signature-unsupported: fastcall ECX/EDX args
0048a6f0	FUN_0048a6f0	particle	callee-gate: 004c39b0=C1
0048a850	FUN_0048a850	particle	callee-gate: 004c39b0=C1
0048aa50	FUN_0048aa50	particle	callee-gate: 004c39b0=C1
0049de90	FUN_0049de90	particle	signature-unsupported: fastcall ECX/EDX args
0049e140	FUN_0049e140	particle	signature-unsupported: 5-arg shape
0049e190	FUN_0049e190	particle	inline bare [UNCERTAIN] (heading=## control flow summary)
0049e580	FUN_0049e580	particle	signature-unsupported: fastcall ECX/EDX args
0049e5c0	FUN_0049e5c0	particle	signature-unsupported: fastcall ECX/EDX args
0049e600	FUN_0049e600	particle	signature-unsupported: fastcall ECX/EDX args
0049e640	FUN_0049e640	particle	signature-unsupported: fastcall ECX/EDX args
0049ea70	FUN_0049ea70	particle	signature-unsupported: fastcall ECX/EDX args
0049ead0	thunk_FUN_0049fac0	particle	signature-unsupported: fastcall ECX/EDX args
0049ebc0	FUN_0049ebc0	particle	signature-unsupported: fastcall ECX/EDX args
0049eeb0	FUN_0049eeb0	particle	signature-unsupported: fastcall ECX/EDX args
0049f090	thunk_FUN_004a28b0	particle	signature-unsupported: fastcall ECX/EDX args
0049f0a0	FUN_0049f0a0	particle	signature-unsupported: fastcall ECX/EDX args
0049f210	FUN_0049f210	particle	signature-unsupported: fastcall ECX/EDX args
0049f300	FUN_0049f300	particle	signature-unsupported: fastcall ECX/EDX args
0049fac0	FUN_0049fac0	particle	signature-unsupported: fastcall ECX/EDX args
0049fc80	FUN_0049fc80	particle	signature-unsupported: fastcall ECX/EDX args
004b4080	FUN_004b4080	render	callee-gate: 004e89a0=C1
004b40f0	FUN_004b40f0	render	callee-gate: 004e89a0=C1
004df9b0	FUN_004df9b0	render	callee-gate: 004df8a0=C1
004dfa10	FUN_004dfa10	render	callee-gate: 004df750=C1
004dfa70	FUN_004dfa70	render	callee-gate: 004df750=C1
004dfaa0	FUN_004dfaa0	render	callee-gate: 004df750=C1
004dfb60	FUN_004dfb60	render	callee-gate: 004dee20=C1
004dfbc0	FUN_004dfbc0	render	callee-gate: 004dee40=C1
004e02d0	FUN_004e02d0	render	callee-gate: 004df120=C1,004df750=C1
005c2d9b	FUN_005c2d9b	boot	live-state-side-effect: CloseHandle on live handle (in (preamble))
005c2f70	FUN_005c2f70	boot	signature-unsupported: in_ST0 (FPU) arg
005c4180	FUN_005c4180	boot	signature-unsupported: in_ST0 (FPU) arg
005c4640	FUN_005c4640	boot	callee-gate: 004e1ac0=C1
005c4670	FUN_005c4670	boot	callee-gate: 004e1b60=C1
005c4780	FUN_005c4780	boot	callee-gate: 004e1ac0=C1
005c47e0	FUN_005c47e0	boot	callee-gate: 004c0b30=C1,004e1b60=C1
005c4e20	FUN_005c4e20	boot	inline bare [UNCERTAIN] (heading=## mechanical description)
005c4fa0	FUN_005c4fa0	boot	inline bare [UNCERTAIN] (heading=## mechanical description)
005c5780	FUN_005c5780	boot	inline bare [UNCERTAIN] (heading=## mechanical description)
005cb160	FUN_005cb160	boot	inline bare [UNCERTAIN] (heading=## mechanical description)
00516bb0	png_write_data	util	shape-only note (no verbatim decomp / mechanical-transcript section)
00516bd0	png_flush_data	util	shape-only note (no verbatim decomp / mechanical-transcript section)
00516bf0	png_set_write_fn	util	shape-only note (no verbatim decomp / mechanical-transcript section)
00516c40	png_sig_cmp	util	shape-only note (no verbatim decomp / mechanical-transcript section)
00516cc0	png_zalloc	util	shape-only note (no verbatim decomp / mechanical-transcript section)
00516d20	thunk_png_free	util	shape-only note (no verbatim decomp / mechanical-transcript section)
00516d30	png_reset_crc	util	shape-only note (no verbatim decomp / mechanical-transcript section)
00516d50	png_calculate_crc	util	shape-only note (no verbatim decomp / mechanical-transcript section)
00516da0	png_create_info_struct	util	shape-only note (no verbatim decomp / mechanical-transcript section)
00516de0	png_free_data	util	shape-only note (no verbatim decomp / mechanical-transcript section)
005171a0	FUN_005171a0	util	shape-only note (no verbatim decomp / mechanical-transcript section)
00517200	FUN_00517200	util	shape-only note (no verbatim decomp / mechanical-transcript section)
00517270	FUN_00517270	util	shape-only note (no verbatim decomp / mechanical-transcript section)
005172b0	FUN_005172b0	util	shape-only note (no verbatim decomp / mechanical-transcript section)
005172f0	FUN_005172f0	util	shape-only note (no verbatim decomp / mechanical-transcript section)
00517380	FUN_00517380	util	shape-only note (no verbatim decomp / mechanical-transcript section)
005173d0	FUN_005173d0	util	shape-only note (no verbatim decomp / mechanical-transcript section)
005173f0	FUN_005173f0	util	shape-only note (no verbatim decomp / mechanical-transcript section)
005175d0	FUN_005175d0	util	shape-only note (no verbatim decomp / mechanical-transcript section)
00517940	FUN_00517940	util	shape-only note (no verbatim decomp / mechanical-transcript section)
00517da0	FUN_00517da0	util	shape-only note (no verbatim decomp / mechanical-transcript section)
00517e00	FUN_00517e00	util	shape-only note (no verbatim decomp / mechanical-transcript section)
00518080	FUN_00518080	util	shape-only note (no verbatim decomp / mechanical-transcript section)
00518140	FUN_00518140	util	shape-only note (no verbatim decomp / mechanical-transcript section)
005183a0	FUN_005183a0	util	shape-only note (no verbatim decomp / mechanical-transcript section)
005183c0	FUN_005183c0	util	shape-only note (no verbatim decomp / mechanical-transcript section)
005184b0	FUN_005184b0	util	shape-only note (no verbatim decomp / mechanical-transcript section)
005184f0	FUN_005184f0	util	shape-only note (no verbatim decomp / mechanical-transcript section)
00518570	FUN_00518570	util	shape-only note (no verbatim decomp / mechanical-transcript section)
00518580	FUN_00518580	util	shape-only note (no verbatim decomp / mechanical-transcript section)
00518590	FUN_00518590	util	shape-only note (no verbatim decomp / mechanical-transcript section)
005185a0	png_do_background	util	shape-only note (no verbatim decomp / mechanical-transcript section)
00519270	png_do_read_transformations	util	shape-only note (no verbatim decomp / mechanical-transcript section)
005196f0	FUN_005196f0	util	shape-only note (no verbatim decomp / mechanical-transcript section)
00519820	FUN_00519820	util	shape-only note (no verbatim decomp / mechanical-transcript section)
005199f0	FUN_005199f0	util	shape-only note (no verbatim decomp / mechanical-transcript section)
00519af0	FUN_00519af0	util	shape-only note (no verbatim decomp / mechanical-transcript section)
00519bc0	FUN_00519bc0	util	shape-only note (no verbatim decomp / mechanical-transcript section)
00519e30	FUN_00519e30	util	shape-only note (no verbatim decomp / mechanical-transcript section)
00519f70	FUN_00519f70	util	shape-only note (no verbatim decomp / mechanical-transcript section)
0051a6c0	png_do_expand_palette	util	shape-only note (no verbatim decomp / mechanical-transcript section)
0051b750	FUN_0051b750	util	shape-only note (no verbatim decomp / mechanical-transcript section)
0051bb40	FUN_0051bb40	util	shape-only note (no verbatim decomp / mechanical-transcript section)
0051bd70	FUN_0051bd70	util	shape-only note (no verbatim decomp / mechanical-transcript section)
0051c100	FUN_0051c100	util	shape-only note (no verbatim decomp / mechanical-transcript section)
0051c220	png_build_gamma_table	util	shape-only note (no verbatim decomp / mechanical-transcript section)
0051c9f0	FUN_0051c9f0	util	shape-only note (no verbatim decomp / mechanical-transcript section)
0051ca10	FUN_0051ca10	util	shape-only note (no verbatim decomp / mechanical-transcript section)
0051ca60	FUN_0051ca60	util	shape-only note (no verbatim decomp / mechanical-transcript section)
0051ca90	FUN_0051ca90	util	shape-only note (no verbatim decomp / mechanical-transcript section)
0051cb40	FUN_0051cb40	util	shape-only note (no verbatim decomp / mechanical-transcript section)
0051cb70	FUN_0051cb70	util	shape-only note (no verbatim decomp / mechanical-transcript section)
0051cbe0	FUN_0051cbe0	util	shape-only note (no verbatim decomp / mechanical-transcript section)
0051cfc0	FUN_0051cfc0	util	shape-only note (no verbatim decomp / mechanical-transcript section)
0051d0f0	FUN_0051d0f0	util	shape-only note (no verbatim decomp / mechanical-transcript section)
0051d1b0	FUN_0051d1b0	util	shape-only note (no verbatim decomp / mechanical-transcript section)
0051d240	FUN_0051d240	util	shape-only note (no verbatim decomp / mechanical-transcript section)
0051d340	FUN_0051d340	util	shape-only note (no verbatim decomp / mechanical-transcript section)
0051d400	FUN_0051d400	util	shape-only note (no verbatim decomp / mechanical-transcript section)
0051d560	FUN_0051d560	util	shape-only note (no verbatim decomp / mechanical-transcript section)
0051d800	FUN_0051d800	util	shape-only note (no verbatim decomp / mechanical-transcript section)
0051d900	FUN_0051d900	util	shape-only note (no verbatim decomp / mechanical-transcript section)
0051db30	FUN_0051db30	util	shape-only note (no verbatim decomp / mechanical-transcript section)
0051dca0	FUN_0051dca0	util	shape-only note (no verbatim decomp / mechanical-transcript section)
0051e230	png_write_tRNS	util	shape-only note (no verbatim decomp / mechanical-transcript section)
0051e4a0	FUN_0051e4a0	util	shape-only note (no verbatim decomp / mechanical-transcript section)
0052c4a0	inflate_fast_huffman_setup	util	shape-only note (no verbatim decomp / mechanical-transcript section)
0052c630	FUN_0052c630	util	shape-only note (no verbatim decomp / mechanical-transcript section)
0052c660	FUN_0052c660	util	shape-only note (no verbatim decomp / mechanical-transcript section)
0052c7a0	FUN_0052c7a0	util	shape-only note (no verbatim decomp / mechanical-transcript section)
0052cb00	image_library_bmp_loader	util	shape-only note (no verbatim decomp / mechanical-transcript section)
0052d170	FUN_0052d170	util	shape-only note (no verbatim decomp / mechanical-transcript section)
0052d7e0	FUN_0052d7e0	util	shape-only note (no verbatim decomp / mechanical-transcript section)
0052d980	FUN_0052d980	util	shape-only note (no verbatim decomp / mechanical-transcript section)
0052da20	FUN_0052da20	util	shape-only note (no verbatim decomp / mechanical-transcript section)
0052daf0	image_library_format_handler_registry	util	shape-only note (no verbatim decomp / mechanical-transcript section)
0052ddc0	FUN_0052ddc0	util	shape-only note (no verbatim decomp / mechanical-transcript section)
0052ddf0	FUN_0052ddf0	util	shape-only note (no verbatim decomp / mechanical-transcript section)
0052de60	FUN_0052de60	util	shape-only note (no verbatim decomp / mechanical-transcript section)
0052df40	FUN_0052df40	util	shape-only note (no verbatim decomp / mechanical-transcript section)
0041e150	FUN_0041e150	gameplay	signature-unsupported: in_EAX arg
0041e170	FUN_0041e170	gameplay	signature-unsupported: in_EAX arg
0041e1c0	FUN_0041e1c0	gameplay	signature-unsupported: fastcall ECX/EDX args
0041e4b0	FUN_0041e4b0	render	signature-unsupported: in_EAX arg
0041ec00	FUN_0041ec00	gameplay	callee-gate: 004e6e00=C1,0053d060=C1,0053d090=C1
0041ecc0	FUN_0041ecc0	render	callee-gate: 0053fba0=C1,0053fbb0=C1,0053fea0=C1,005401d0=C1
0041f2c0	FUN_0041f2c0	gameplay	callee-gate: 0053d090=C1
0041f330	FUN_0041f330	gameplay	signature-unsupported: fastcall ECX/EDX args
0041f710	FUN_0041f710	gameplay	signature-unsupported: in_EAX arg
0041f770	FUN_0041f770	gameplay	signature-unsupported: in_EAX arg
0041fe10	FUN_0041fe10	gameplay	inline bare [UNCERTAIN] (heading=## mechanical description)
00420340	FUN_00420340	gameplay	callee-gate: 00540080=C1,00540100=C1,00540160=C1
004216b0	FUN_004216b0	render	callee-gate: 004e6100=C1
00421750	FUN_00421750	render	callee-gate: 0055ac00=C1,0055ad30=C1,0057c210=C1
00421800	FUN_00421800	render	callee-gate: 0055ac00=C1,0055ad30=C1,0055b650=C1,0057c210=C1
004218b0	FUN_004218b0	render	callee-gate: 0057c220=C1,0057c300=C1
004218d0	FUN_004218d0	render	callee-gate: 0055b940=C1,0055c4a0=C1,0055c540=C1,0057c500=C1,0057c550=C1
00421930	FUN_00421930	render	callee-gate: 0057c210=C1
00421980	FUN_00421980	render	callee-gate: 00559ee0=C1
00421a90	FUN_00421a90	render	signature-unsupported: in_EAX arg
00421ba0	FUN_00421ba0	render	signature-unsupported: in_EAX arg
00421c50	FUN_00421c50	render	signature-unsupported: in_EAX arg
00421c80	FUN_00421c80	render	callee-gate: 004e6e00=C1,004e7e30=C1,0057c370=C1
004223f0	FUN_004223f0	gameplay	signature-unsupported: fastcall ECX/EDX args
004752f0	FUN_004752f0	render	callee-gate: 00532a60=C1
00475830	FUN_00475830	render	callee-gate: 00557ec0=C1,00558030=C1
00475f30	FUN_00475f30	render	signature-unsupported: in_EAX arg
00475f90	FUN_00475f90	render	callee-gate: 004c39b0=C1
00476320	FUN_00476320	render	callee-gate: 004c39b0=C1
00476650	FUN_00476650	render	signature-unsupported: 5-arg shape
004768c0	FUN_004768c0	render	live-state-side-effect: _unlink on live path (in ## mechanical description)
00477450	FUN_00477450	render	signature-unsupported: fastcall ECX/EDX args
00477490	FUN_00477490	render	signature-unsupported: fastcall ECX/EDX args
00477500	FUN_00477500	render	signature-unsupported: in_EAX arg
00477580	FUN_00477580	render	callee-gate: 004e6920=C1,004e7e30=C1
