rva	sub	name	size	n_callees	conv	nargs	ret	arg_type_today	runnable_today	sig_conf	fp	imports	com_d3d	rw_orch	rw_frac	twin	derefs_arg	reads_global	n_globals	cyclic
004ce690	render	FUN_004ce690	45	1	cdecl	2	int	int_pair	1	low	0	-	0	0	0.0	-	0	0	0	0
004d8060	render	FUN_004d8060	45	0	cdecl	2	int	int_pair	1	low	0	-	0	0	0.0	ambiguous	0	0	0	0
005af2d0	audio	FUN_005af2d0	47	3	cdecl	2	int	int_pair	1	low	0	-	0	0	0.0	-	0	0	0	0
005aeaf0	audio	FUN_005aeaf0	49	1	cdecl	2	int	int_pair	1	low	1	-	0	0	0.0	-	0	0	0	0
005a7b00	audio	FUN_005a7b00	51	2	cdecl	2	int	int_pair	1	low	0	-	0	0	0.0	ok-asc	0	0	0	0
005aaac0	audio	FUN_005aaac0	53	0	cdecl	2	int	int_pair	1	low	0	-	0	0	0.0	ambiguous	0	1	1	0
00496d20	render	FUN_00496d20	54	1	cdecl	2	int	int_pair	1	low	0	-	0	0	1.0	-	0	1	1	0
0049d920	particle	FUN_0049d920	54	0	stdcall	2	int	int_pair	1	low	0	Win32	0	0	0.0	-	0	1	2	0
0049d960	particle	FUN_0049d960	54	0	stdcall	2	int	int_pair	1	low	0	Win32	0	0	0.0	-	0	1	2	0
004b7df0	input	FUN_004b7df0	54	2	cdecl	2	int	int_pair	1	low	0	-	0	1	0.5	ok-asc	0	0	0	0
004ba210	input	FUN_004ba210	54	6	cdecl	2	void	int_pair	1	low	0	-	0	1	1.0	ok-asc	0	0	0	0
00494a80	frontend	sub_00494a80	55	2	cdecl	2	int	int_pair	1	low	0	-	0	0	0.0	-	0	1	3	0
004c06c0	input	FUN_004c06c0	58	2	cdecl	2	int	int_pair	1	low	0	-	0	0	0.0	ambiguous	0	0	0	0
005b8040	audio	FUN_005b8040	58	1	cdecl	2	int	int_pair	1	low	0	-	0	0	0.0	ok-asc	0	0	0	0
00551050	util	RtFSHandler::Seek	62	0	cdecl	2	int	int_pair	1	low	0	Win32	0	0	0.0	-	0	0	1	0
005a66d0	audio	FUN_005a66d0	62	1	cdecl	2	int	int_pair	1	low	0	-	0	0	0.0	ok-asc	0	1	1	0
0047a130	render	FUN_0047a130	65	1	cdecl	2	int	int_pair	1	low	0	-	0	0	0.0	-	0	1	4	0
005581f0	boot	FUN_005581f0	70	3	cdecl	2	int	int_pair	1	low	0	-	0	1	0.67	ambiguous	0	0	0	0
0049cc80	particle	FUN_0049cc80	75	1	stdcall	2	int	int_pair	1	low	0	-	0	0	1.0	-	0	1	4	0
0049e140	particle	FUN_0049e140	77	1	stdcall	2	int	int_pair	1	low	0	-	0	0	1.0	-	0	0	0	0
005bf610	audio	FUN_005bf610	79	3	cdecl	2	int	int_pair	1	low	0	-	0	0	0.0	-	0	1	1	0
004781b0	vehicle	FUN_004781b0	80	5	cdecl	2	int	int_pair	1	low	0	-	0	0	0.2	-	0	0	0	0
005ada40	audio	FUN_005ada40	80	6	cdecl	2	void	int_pair	1	low	0	-	0	0	0.0	ambiguous	0	0	1	0
004950b0	util	FUN_004950b0	81	2	cdecl	2	int	int_pair	1	low	0	Win32	0	0	0.0	-	0	1	3	0
004826d0	vehicle	PhysicsCollisionBodyCreate	83	3	cdecl	2	int	int_pair	1	low	1	-	0	0	0.33	-	0	0	1	0
004d8000	frontend	FUN_004d8000	83	0	cdecl	2	int	int_pair	1	low	0	-	0	0	0.0	ambiguous	0	0	0	0
0041bec0	boot	FUN_0041bec0	87	3	cdecl	2	int	int_pair	1	low	0	-	0	0	0.0	ambiguous	0	0	4	0
005a5f00	audio	FUN_005a5f00	87	2	cdecl	2	int	int_pair	1	low	0	-	0	0	0.0	-	0	1	6	0
004d83d0	render	RwFrameSyncDirtyChildren	88	2	cdecl	2	int	int_pair	1	low	0	-	0	1	1.0	-	0	1	0	0
00475a00	render	FUN_00475a00	91	2	cdecl	2	int	int_pair	1	low	0	-	0	0	0.0	ambiguous	0	1	4	0
004ba1b0	input	FUN_004ba1b0	91	4	cdecl	2	int	int_pair	1	low	0	-	0	1	0.75	ok-asc	0	0	1	0
00493c00	util	FUN_00493c00	93	1	stdcall	2	int	int_pair	1	low	0	-	0	0	0.0	-	0	0	6	0
00494ac0	util	FUN_00494ac0	93	1	stdcall	2	int	int_pair	1	low	0	-	0	0	0.0	-	0	0	6	0
005ae3a0	audio	FUN_005ae3a0	93	2	cdecl	2	int	int_pair	1	low	0	-	0	0	0.0	ok-asc	0	0	0	0
00483fa0	vehicle	FUN_00483fa0	95	5	cdecl	2	int	int_pair	1	low	0	-	0	0	0.4	-	0	1	0	0
00419090	gameplay	FUN_00419090	96	4	cdecl	2	int	int_pair	1	low	0	-	0	0	0.25	ambiguous	0	0	0	0
00499820	boot	sub_00499820	97	3	stdcall	2	int	int_pair	1	low	0	Win32	0	0	0.0	-	0	1	3	0
004b9650	input	FUN_004b9650	99	2	cdecl	2	int	int_pair	1	low	0	-	0	1	0.5	ambiguous	0	0	3	0
0049da20	particle	FUN_0049da20	107	1	stdcall	2	int	int_pair	1	low	0	Win32	0	0	0.0	-	0	1	2	0
005beae0	audio	FUN_005beae0	108	3	cdecl	2	int	int_pair	1	low	0	Win32	0	0	0.0	-	0	1	4	0
00493b50	util	FUN_00493b50	111	1	cdecl	2	int	int_pair	1	low	0	Win32	0	0	0.0	-	0	1	4	0
0049d9a0	particle	FUN_0049d9a0	113	0	stdcall	2	int	int_pair	1	low	0	Win32+WinMM	0	0	0.0	-	0	1	4	0
00409710	render	FUN_00409710	119	7	cdecl	2	int	int_pair	1	low	0	-	0	0	0.14	ambiguous	0	0	3	0
00453210	gameplay	FUN_00453210	120	4	cdecl	2	int	int_pair	1	low	0	-	0	0	0.0	-	0	0	1	0
0048af70	particle	FUN_0048af70	128	5	cdecl	2	int	int_pair	1	low	0	-	0	1	0.8	-	0	1	4	0
00426ab0	render	sub_00426ab0	132	12	cdecl	2	int	int_pair	1	low	0	-	0	0	0.0	-	0	0	2	0
0042a530	render	FUN_0042a530	160	2	cdecl	2	int	int_pair	1	low	0	-	0	0	0.0	-	0	0	2	0
004278d0	render	FUN_004278d0	181	7	cdecl	2	int	int_pair	1	low	1	-	0	0	0.0	-	0	1	5	0
00546b10	vehicle	FUN_00546b10	214	1	cdecl	2	int	int_pair	1	low	1	-	0	0	0.0	-	0	0	3	0
005af510	audio	FUN_005af510	236	7	cdecl	2	int	int_pair	1	low	0	-	0	0	0.0	-	0	0	0	0
00485c20	smplfzx	FUN_00485c20	353	1	cdecl	2	int	int_pair	1	low	0	-	0	0	0.0	-	0	0	0	0
005bc920	audio	FUN_005bc920	387	4	cdecl	2	int	int_pair	1	low	0	-	0	0	0.0	-	0	0	4	0
