rva	sub	name	size	n_callees	conv	nargs	ret	arg_type_today	runnable_today	sig_conf	fp	imports	com_d3d	rw_orch	rw_frac	twin	derefs_arg	reads_global	n_globals	cyclic
00411530	vehicle	Replay::GetTimeAtIdx	65	1	cdecl	4	int	-	0	low	0	-	0	0	0.0	-	1	0	0	0
004215e0	render	FUN_004215e0	65	1	fastcall/thiscall	3	int	-	0	low	1	-	0	0	0.0	-	1	1	2	0
005b1030	audio	FUN_005b1030	65	2	cdecl	5	int	-	0	low	0	-	0	0	0.0	-	1	0	0	0
004b4d10	render	FUN_004b4d10	66	1	cdecl	5	int	-	0	low	0	-	0	0	0.0	ok-asc	1	0	0	0
005aacf0	audio	FUN_005aacf0	66	1	cdecl	2	int	-	0	low	0	-	0	0	0.0	ok-asc	1	0	0	0
0041de80	hud	FUN_0041de80	67	0	cdecl	2	int	-	0	low	0	-	0	0	0.0	-	1	1	1	0
0049f030	particle	FUN_0049f030	67	0	fastcall/thiscall	3	int	-	0	low	0	-	0	0	0.0	-	1	0	0	0
004da430	render	FUN_004da430	67	1	cdecl	2	int	-	0	low	0	-	0	0	0.0	ok-asc	1	0	0	0
005a7aa0	audio	FUN_005a7aa0	67	1	cdecl	2	int	-	0	low	0	-	0	0	0.0	ok-asc	1	0	0	0
005be630	audio	FUN_005be630	67	0	cdecl	3	int	-	0	low	0	-	0	0	0.0	-	1	0	0	0
00454c10	render	FUN_00454c10	68	0	fastcall/thiscall	0	int	-	0	low	0	-	0	0	0.0	-	1	0	2	0
0045dff0	gameplay	FUN_0045dff0	68	1	cdecl	3	int	-	0	low	1	-	0	0	0.0	-	0	0	2	0
004b4b60	render	FUN_004b4b60	68	1	cdecl	6	int	-	0	low	0	-	0	0	0.0	ok-asc	1	0	0	0
005bedc0	audio	FUN_005bedc0	69	0	stdcall	2	int	-	0	low	0	Win32	0	0	0.0	-	1	0	2	0
004161e0	ai	FUN_004161e0	70	2	cdecl	8	int	-	0	low	0	-	0	0	0.0	-	1	0	0	0
00477f00	render	FUN_00477f00	70	1	cdecl	3	int	-	0	low	1	-	0	0	1.0	-	1	0	0	0
00558470	render	sub_00558470	70	0	cdecl	0	int	-	0	low	0	-	0	0	0.0	-	1	1	4	0
005be940	audio	FUN_005be940	70	2	stdcall	2	int	-	0	low	0	-	0	0	0.0	-	1	0	1	0
004b4ad0	render	FUN_004b4ad0	71	1	cdecl	7	int	-	0	low	0	-	0	0	0.0	ok-asc	1	0	0	0
005ab2f0	audio	FUN_005ab2f0	71	1	cdecl	6	int	-	0	low	0	-	0	0	0.0	-	1	0	0	0
005aefc0	audio	FUN_005aefc0	71	1	cdecl	3	int	-	0	low	0	-	0	0	0.0	-	1	1	0	0
005be0f0	audio	FUN_005be0f0	71	1	cdecl	3	int	-	0	low	0	-	0	0	0.0	-	1	1	1	0
004891f0	render	FUN_004891f0	72	0	cdecl	0	int	-	0	low	0	-	0	0	0.0	-	1	1	2	0
004d8680	render	RwStricmp	72	0	cdecl	2	int	-	0	low	0	-	0	0	0.0	-	1	0	0	0
00418de0	vehicle	FUN_00418de0	73	2	cdecl	0	int	-	0	low	0	-	0	0	0.0	-	1	0	0	0
004262f0	render	FUN_004262f0	73	4	cdecl	0	int	-	0	low	0	-	0	0	0.0	-	1	1	4	0
00556d20	hud	FontSys_InitBuffers	73	1	cdecl	0	int	-	0	low	0	-	0	0	0.0	flag	1	1	6	0
005b66c0	audio	FUN_005b66c0	73	2	cdecl	4	int	-	0	low	0	-	0	0	0.0	-	0	0	0	0
0040ad40	gameplay	FUN_0040ad40	74	2	cdecl	7	int	-	0	low	1	-	0	0	0.0	-	0	0	0	0
0040be50	gameplay	FUN_0040be50	74	0	cdecl	0	int	-	0	low	0	-	0	0	0.0	ok-asc	1	1	2	0
004661a0	audio	FUN_004661a0	74	3	cdecl	2	int	-	0	low	0	-	0	0	0.0	-	1	1	2	0
00497b10	frontend	FUN_00497b10	74	0	cdecl	0	void	-	0	low	0	Win32	0	0	0.0	-	1	1	7	0
00550be0	util	FUN_00550be0	74	0	cdecl	0	int	-	0	low	0	-	0	0	0.0	-	1	1	1	0
0041ebb0	render	FUN_0041ebb0	76	2	cdecl	0	int	-	0	low	0	-	0	0	0.0	-	1	1	3	0
0055c4f0	vehicle	PhysicsBodySetFriction	76	1	cdecl	3	int	-	0	low	0	-	0	0	0.0	ambiguous	1	0	0	0
005a89d0	audio	FUN_005a89d0	76	1	cdecl	2	int	-	0	low	0	Win32	0	0	0.0	-	1	1	3	0
005b7b30	audio	FUN_005b7b30	76	3	cdecl	3	int	-	0	low	0	-	0	0	0.0	-	0	0	0	0
004657b0	util	FUN_004657b0	77	1	fastcall/thiscall	0	int	-	0	low	0	-	0	0	0.0	-	1	1	1	0
0048a490	particle	FUN_0048a490	77	3	cdecl	0	int	-	0	low	0	-	0	0	0.0	-	1	0	0	0
005b0970	audio	FUN_005b0970	77	1	cdecl	4	int	-	0	low	0	Win32	0	0	0.0	-	1	0	1	0
005b3620	audio	FUN_005b3620	77	1	cdecl	2	int	-	0	low	0	-	0	0	0.0	ok-asc	1	0	0	0
0041af00	render	FUN_0041af00	78	1	cdecl	0	int	-	0	low	0	-	0	0	1.0	flag	1	1	0	0
00494b65	render	FUN_00494b65	78	0	fastcall/thiscall	0	int	-	0	low	1	-	0	0	0.0	-	1	0	3	0
004cd170	render	FUN_004cd170	78	0	cdecl	3	int	-	0	low	0	-	0	0	0.0	-	1	1	2	0
00404650	render	FUN_00404650	79	3	cdecl	0	int	-	0	low	1	-	0	0	0.33	-	1	1	4	0
00475e50	render	FUN_00475e50	79	1	cdecl	0	int	-	0	low	0	-	0	0	0.0	-	1	1	6	0
00486220	particle	FUN_00486220	79	1	cdecl	0	int	-	0	low	0	-	0	0	0.0	-	1	1	3	0
004c2f60	render	FUN_004c2f60	79	2	cdecl	0	int	-	0	low	0	-	0	0	0.0	-	1	1	2	0
005b6710	audio	FUN_005b6710	79	2	cdecl	4	int	-	0	low	0	-	0	0	0.0	-	1	0	0	0
00405730	gameplay	FUN_00405730	80	1	cdecl	4	int	-	0	low	0	-	0	0	0.0	-	1	1	4	0
004220d0	render	FUN_004220d0	80	2	fastcall/thiscall	1	int	-	0	low	0	-	0	0	0.0	-	1	0	3	0
00463640	audio	FUN_00463640	80	3	cdecl	2	int	-	0	low	1	-	0	0	0.0	flag	0	1	1	0
004780c0	render	FUN_004780c0	80	1	cdecl	3	int	-	0	low	1	-	0	0	0.0	-	0	0	0	0
0048d0f0	particle	FUN_0048d0f0	80	0	fastcall/thiscall	0	int	-	0	low	1	-	0	0	0.0	-	1	1	4	0
0049dcb0	particle	FUN_0049dcb0	80	2	stdcall	3	int	-	0	low	0	-	0	0	0.0	-	1	0	1	0
004cc790	render	FUN_004cc790	80	3	cdecl	3	int	-	0	low	0	-	0	1	1.0	ok-asc	0	0	0	0
004d1e30	render	FUN_004d1e30	80	0	cdecl	2	int	-	0	low	0	-	0	0	0.0	-	1	1	2	0
005ad980	audio	FUN_005ad980	80	1	cdecl	3	int	-	0	low	0	-	0	0	0.0	flag	1	0	0	0
004570a0	gameplay	FUN_004570a0	81	1	fastcall/thiscall	6	int	-	0	low	0	-	0	0	0.0	-	1	0	0	0
00459560	util	FUN_00459560	81	2	fastcall/thiscall	0	int	-	0	low	0	-	0	0	0.0	-	1	0	2	0
0045a130	gameplay	FUN_0045a130	81	2	cdecl	0	int	-	0	low	0	-	0	1	0.5	-	1	1	4	0
00475d30	render	FUN_00475d30	81	1	cdecl	0	int	-	0	low	0	-	0	0	0.0	-	1	1	3	0
005bfed0	audio	FUN_005bfed0	81	0	stdcall	3	int	-	0	low	0	Win32	0	0	0.0	-	1	0	2	0
004532f0	gameplay	FUN_004532f0	82	1	fastcall/thiscall	7	void	-	0	low	0	-	0	0	0.0	-	1	0	0	0
004588c0	gameplay	FUN_004588c0	82	2	cdecl	6	int	-	0	low	0	-	0	0	0.0	-	0	0	0	0
00484170	boot	FUN_00484170	82	0	cdecl	3	int	-	0	low	1	-	0	0	0.0	ambiguous	1	1	2	0
00497310	input	FUN_00497310	82	0	cdecl	2	int	-	0	low	1	-	0	0	0.0	-	1	1	3	0
0049fe10	particle	FUN_0049fe10	82	0	stdcall	3	int	-	0	low	0	-	0	0	0.0	-	1	0	0	0
004cc580	render	FUN_004cc580	82	1	cdecl	6	int	-	0	low	0	-	0	0	1.0	ambiguous	1	0	0	0
005aa060	audio	FUN_005aa060	82	1	cdecl	7	int	-	0	low	0	-	0	0	0.0	ambiguous	1	0	0	0
00421100	render	FUN_00421100	83	1	fastcall/thiscall	0	void	-	0	low	1	-	0	0	0.0	-	1	1	2	0
00441700	util	Camera::SetupFOV	83	1	cdecl	2	int	-	0	low	1	-	0	0	0.0	-	1	1	2	0
00482030	vehicle	FUN_00482030	83	0	cdecl	2	int	-	0	low	1	-	0	0	0.0	-	1	0	2	0
00498b60	render	FUN_00498b60	83	1	cdecl	0	int	-	0	low	0	-	0	0	0.0	-	1	1	4	0
004c57a0	hud	FontCtxMatrix_AllocInit	83	0	cdecl	0	int	-	0	low	0	-	0	0	0.0	-	1	1	2	0
004d4250	render	FUN_004d4250	84	2	cdecl	3	int	-	0	low	0	-	0	1	1.0	-	1	1	2	0
004dab70	render	FUN_004dab70	84	1	cdecl	4	int	-	0	low	0	-	0	0	0.0	-	1	1	1	0
0045d080	gameplay	FUN_0045d080	85	2	cdecl	0	int	-	0	low	0	-	0	0	0.0	-	1	1	2	0
0049d270	util	FUN_0049d270	85	1	stdcall	0	int	-	0	low	0	WinMM	0	0	0.0	-	1	0	1	0
0040cda0	gameplay	FUN_0040cda0	86	3	cdecl	5	int	-	0	low	0	-	0	0	0.33	-	0	1	2	0
00412890	boot	FUN_00412890	86	1	fastcall/thiscall	0	int	-	0	low	0	-	0	0	0.0	ambiguous	1	1	4	0
0045a530	gameplay	FUN_0045a530	86	1	cdecl	7	int	-	0	low	0	-	0	0	0.0	-	1	1	0	0
0045b930	boot	FUN_0045b930	86	6	fastcall/thiscall	0	int	-	0	low	0	-	0	0	0.17	-	1	1	3	0
00498e40	render	FUN_00498e40	86	0	cdecl	0	int	-	0	low	0	-	0	0	0.0	-	1	1	3	0
004cc230	frontend	FUN_004cc230	86	0	cdecl	2	int	-	0	low	0	-	0	0	0.0	-	1	1	2	0
005a6710	audio	FUN_005a6710	86	1	cdecl	2	int	-	0	low	1	-	0	0	0.0	ok-asc	1	1	0	0
005bbac0	audio	FUN_005bbac0	86	2	cdecl	4	int	-	0	low	0	-	0	0	0.0	-	1	0	0	0
00411350	vehicle	Replay::TimeFormat	87	1	cdecl	4	int	-	0	low	1	-	0	0	0.0	-	1	0	2	0
0042c220	util	FUN_0042c220	87	2	cdecl	0	int	-	0	low	0	-	0	0	0.0	-	1	1	3	0
004516d0	render	FUN_004516d0	87	1	cdecl	2	int	-	0	low	0	-	0	0	0.0	-	1	0	1	0
0048ab70	particle	FUN_0048ab70	87	0	cdecl	0	int	-	0	low	0	-	0	0	0.0	-	1	1	3	0
0048aff0	particle	FUN_0048aff0	87	0	cdecl	0	int	-	0	low	1	-	0	0	0.0	-	1	1	2	0
004b5260	render	FUN_004b5260	87	2	cdecl	6	int	-	0	low	0	-	0	0	0.0	ok-asc	1	1	0	0
004b7aa0	input	FUN_004b7aa0	87	2	cdecl	3	int	-	0	low	0	-	0	1	1.0	-	0	0	1	0
004cdca0	render	FUN_004cdca0	87	1	cdecl	3	int	-	0	low	0	-	0	0	0.0	ambiguous	1	1	3	0
005bba60	audio	FUN_005bba60	87	2	cdecl	4	int	-	0	low	0	-	0	0	0.0	-	1	0	0	0
0041f710	gameplay	FUN_0041f710	88	1	fastcall/thiscall	6	int	-	0	low	0	-	0	0	0.0	ambiguous	1	0	0	0
004972b0	input	FUN_004972b0	88	4	fastcall/thiscall	0	void	-	0	low	0	-	0	0	0.0	-	1	0	3	0
004db550	render	FUN_004db550	88	1	cdecl	0	int	-	0	low	0	-	0	0	0.0	-	1	1	4	0
0048fd70	render	FUN_0048fd70	89	1	cdecl	0	int	-	0	low	0	-	0	0	0.0	-	1	1	7	0
00491530	render	FUN_00491530	89	0	cdecl	0	int	-	0	low	0	-	0	0	0.0	-	1	1	4	0
004c7760	render	FUN_004c7760	89	0	cdecl	3	int	-	0	low	0	-	0	0	0.0	-	1	1	1	0
005bbed0	audio	FUN_005bbed0	89	0	cdecl	2	int	-	0	low	0	-	0	0	0.0	-	1	0	2	0
005be990	audio	FUN_005be990	89	3	stdcall	2	int	-	0	low	0	-	0	0	0.0	-	1	0	1	0
00496040	input	FUN_00496040	90	2	cdecl	0	int	-	0	low	0	-	0	0	0.0	-	1	1	4	0
004cb130	render	FUN_004cb130	90	0	cdecl	4	int	-	0	low	0	-	0	0	0.0	-	1	1	4	0
004d42b0	render	FUN_004d42b0	90	2	cdecl	3	int	-	0	low	0	-	0	1	1.0	-	1	1	2	0
005b8be0	audio	FUN_005b8be0	90	2	cdecl	3	int	-	0	low	0	-	0	0	0.0	-	1	1	0	0
00417750	gameplay	FUN_00417750	91	3	cdecl	0	void	-	0	low	1	-	0	0	0.0	-	1	1	5	0
00457650	gameplay	FUN_00457650	91	1	fastcall/thiscall	0	int	-	0	low	0	-	0	0	0.0	-	1	1	3	0
004820e0	vehicle	FUN_004820e0	91	1	cdecl	5	int	-	0	low	1	-	0	0	1.0	-	1	0	2	0
00484000	vehicle	FUN_00484000	91	1	cdecl	4	int	-	0	low	0	-	0	0	0.0	-	1	1	2	0
0045dc80	audio	FUN_0045dc80	92	3	cdecl	0	int	-	0	low	0	-	0	0	0.0	-	1	1	3	0
004762c0	util	FUN_004762c0	93	2	cdecl	3	void	-	0	low	1	-	0	0	0.0	ok-asc	0	0	1	0
00487e70	sky	FUN_00487e70	93	0	cdecl	2	int	-	0	low	0	-	0	0	0.0	ambiguous	1	0	2	0
0048a5d0	particle	FUN_0048a5d0	93	2	fastcall/thiscall	0	int	-	0	low	0	-	0	0	0.0	-	1	0	2	0
0049c930	particle	FUN_0049c930	93	0	cdecl	2	int	-	0	low	0	Win32	0	0	0.0	-	1	1	2	0
00422470	frontend	FUN_00422470	94	4	cdecl	4	int	-	0	low	1	-	0	0	0.25	-	1	0	1	0
0044c490	render	FUN_0044c490	94	1	cdecl	7	int	-	0	low	0	-	0	0	0.0	-	1	1	0	0
0045da90	audio	FUN_0045da90	94	1	cdecl	7	int	-	0	low	0	-	0	0	0.0	-	0	1	1	0
00477810	render	FUN_00477810	94	1	cdecl	0	int	-	0	low	0	-	0	0	0.0	-	1	1	5	0
00495e80	input	FUN_00495e80	94	1	cdecl	0	int	-	0	low	1	-	0	0	0.0	-	1	1	4	0
0049fac0	particle	FUN_0049fac0	94	1	cdecl	3	int	-	0	low	0	-	0	0	0.0	-	1	1	0	0
004d0290	render	FUN_004d0290	94	2	cdecl	3	int	-	0	low	0	-	0	1	1.0	-	1	1	1	0
005bf470	audio	FUN_005bf470	94	0	cdecl	2	int	-	0	low	0	-	0	0	0.0	-	1	0	1	0
00421630	render	FUN_00421630	95	4	cdecl	4	int	-	0	low	0	-	0	0	0.0	-	0	1	0	0
0045daf0	audio	FUN_0045daf0	95	2	cdecl	3	int	-	0	low	0	-	0	0	0.0	ambiguous	1	1	1	0
00486270	particle	FUN_00486270	96	1	cdecl	0	int	-	0	low	0	-	0	0	0.0	-	1	0	2	0
0049ca00	particle	FUN_0049ca00	96	0	cdecl	2	int	-	0	low	0	Win32	0	0	0.0	-	1	1	2	0
004d8fa0	render	rwID_CHUNKGROUPMODULE_ctor	96	1	cdecl	2	int	-	0	low	0	-	0	0	0.0	-	1	1	6	0
005bbd50	audio	FUN_005bbd50	96	0	cdecl	5	int	-	0	low	1	-	0	0	0.0	-	1	0	0	0
005bbf60	audio	FUN_005bbf60	96	1	cdecl	2	int	-	0	low	0	-	0	0	0.0	-	1	0	0	0
00402750	boot	sub_00402750	97	2	cdecl	6	int	-	0	low	0	-	0	0	0.0	ambiguous	1	1	2	0
00419ff0	gameplay	FUN_00419ff0	97	6	cdecl	3	int	-	0	low	0	-	0	0	0.0	-	0	0	2	0
0049c990	particle	FUN_0049c990	97	0	cdecl	2	int	-	0	low	0	Win32	0	0	0.0	-	1	1	2	0
005aab00	audio	FUN_005aab00	97	0	cdecl	3	int	-	0	low	0	-	0	0	0.0	ambiguous	1	0	0	0
005aab70	audio	FUN_005aab70	97	0	cdecl	3	int	-	0	low	0	-	0	0	0.0	ambiguous	1	0	0	0
005ad910	audio	FUN_005ad910	97	1	cdecl	5	int	-	0	low	0	-	0	0	0.0	ok-asc	1	0	0	0
005af690	audio	FUN_005af690	97	2	cdecl	2	int	-	0	low	0	-	0	0	0.0	-	1	0	0	0
005bfb20	audio	FUN_005bfb20	97	1	cdecl	6	int	-	0	low	0	-	0	0	0.0	-	1	0	0	0
0045bf30	powerups	PowerupTeardownAll	98	2	fastcall/thiscall	0	int	-	0	low	0	-	0	0	0.0	-	1	0	5	0
004b51d0	render	FUN_004b51d0	98	2	cdecl	2	int	-	0	low	0	-	0	1	0.5	ok-asc	1	0	0	0
005ad9d0	audio	FUN_005ad9d0	98	1	cdecl	3	int	-	0	low	0	-	0	0	0.0	ambiguous	1	0	0	0
004173e0	render	FUN_004173e0	99	0	cdecl	2	int	-	0	low	0	-	0	0	0.0	-	1	1	2	0
00421ba0	render	FUN_00421ba0	99	3	cdecl	3	int	-	0	low	0	-	0	0	0.33	ambiguous	0	1	0	0
00449b30	particle	FUN_00449b30	99	6	cdecl	3	int	-	0	low	0	-	0	0	0.0	-	0	0	3	0
00495280	util	OpenPizFile	99	5	cdecl	3	int	-	0	low	0	-	0	0	0.0	-	0	1	4	0
004d87a0	render	RwStringStreamWrite	99	2	cdecl	2	int	-	0	low	0	-	0	1	0.5	-	1	1	2	0
005be720	audio	FUN_005be720	99	0	cdecl	2	int	-	0	low	0	-	0	0	0.0	-	1	0	1	0
0042a5d0	render	FUN_0042a5d0	100	3	cdecl	2	int	-	0	low	0	-	0	0	0.33	-	1	1	4	0
0042a640	frontend	FUN_0042a640	100	3	cdecl	2	int	-	0	low	0	-	0	0	0.33	flag	1	1	4	0
0042a7f0	render	FUN_0042a7f0	100	3	cdecl	2	int	-	0	low	0	-	0	0	0.33	-	1	1	4	0
0042a860	render	FUN_0042a860	100	3	cdecl	2	int	-	0	low	0	-	0	0	0.33	-	1	1	4	0
00466b50	util	FUN_00466b50	100	6	cdecl	0	int	-	0	low	1	-	0	0	0.17	-	1	1	4	0
0048b440	particle	FUN_0048b440	100	0	cdecl	2	int	-	0	low	0	-	0	0	0.0	-	1	1	1	0
0048d360	particle	FUN_0048d360	100	0	cdecl	2	int	-	0	low	0	-	0	0	0.0	-	1	1	1	0
0048d540	particle	FUN_0048d540	100	0	cdecl	2	int	-	0	low	0	-	0	0	0.0	-	1	1	1	0
0048d720	particle	FUN_0048d720	100	0	cdecl	2	int	-	0	low	0	-	0	0	0.0	-	1	1	1	0
0048e180	particle	FUN_0048e180	100	0	cdecl	2	int	-	0	low	0	-	0	0	0.0	-	1	1	1	0
0048e360	particle	FUN_0048e360	100	0	cdecl	2	int	-	0	low	0	-	0	0	0.0	-	1	1	1	0
0048e7b0	particle	FUN_0048e7b0	100	1	fastcall/thiscall	0	int	-	0	low	0	-	0	0	0.0	-	1	1	4	0
0041cc50	hud	FUN_0041cc50	101	6	fastcall/thiscall	0	int	-	0	low	0	-	0	0	0.0	-	1	1	7	0
0045dce0	audio	FUN_0045dce0	101	2	fastcall/thiscall	3	int	-	0	low	0	-	0	0	0.0	-	1	1	2	0
004da480	render	FUN_004da480	101	2	cdecl	5	int	-	0	low	0	-	0	0	0.0	-	1	0	0	0
005509b0	audio	FUN_005509b0	101	0	cdecl	3	int	-	0	low	0	-	0	0	0.0	ok-asc	1	0	0	0
005beba0	audio	FUN_005beba0	101	2	stdcall	3	int	-	0	low	0	-	0	0	0.0	-	1	0	3	0
0041adb0	render	FUN_0041adb0	102	1	cdecl	2	int	-	0	low	0	-	0	0	0.0	flag	1	1	2	0
004c1c10	util	Camera::SetProjection	102	4	cdecl	3	int	-	0	low	0	-	0	1	0.5	ok-asc	0	0	1	0
004c3040	render	sub_004c3040	102	1	cdecl	0	int	-	0	low	1	-	0	0	0.0	-	1	1	4	0
004d4170	render	FUN_004d4170	102	2	cdecl	2	int	-	0	low	1	-	0	1	1.0	ok-asc	1	1	2	0
005b36f0	audio	FUN_005b36f0	102	1	cdecl	2	int	-	0	low	0	-	0	0	0.0	-	1	1	1	0
005bfe60	audio	FUN_005bfe60	102	2	stdcall	2	int	-	0	low	0	Win32	0	1	0.5	-	1	0	2	0
00476320	render	FUN_00476320	103	2	cdecl	5	int	-	0	low	1	-	0	1	0.5	ok-asc	1	0	1	0
0047cd50	gameplay	FUN_0047cd50	103	1	cdecl	2	int	-	0	low	0	-	0	0	0.0	-	1	1	1	0
0049c6e0	particle	FUN_0049c6e0	103	1	stdcall	3	int	-	0	low	0	-	0	0	1.0	-	1	0	1	0
0049ec10	util	FUN_0049ec10	103	2	stdcall	4	int	-	0	low	0	-	0	0	0.0	-	0	0	5	0
0046bf50	gameplay	FUN_0046bf50	104	1	cdecl	2	int	-	0	low	1	-	0	0	0.0	-	1	1	4	0
0048e820	particle	FUN_0048e820	104	1	fastcall/thiscall	1	int	-	0	low	0	-	0	0	0.0	ambiguous	1	0	2	0
0049cbd0	particle	FUN_0049cbd0	104	0	cdecl	2	int	-	0	low	0	Win32+WinMM	0	0	0.0	-	1	1	3	0
00415190	ai	FUN_00415190	105	2	cdecl	2	int	-	0	low	1	-	0	0	0.0	-	0	0	1	0
0042a6b0	vehicle	FUN_0042a6b0	105	3	cdecl	2	int	-	0	low	0	-	0	0	0.33	ambiguous	1	1	4	0
0044ecc0	gameplay	FUN_0044ecc0	105	3	cdecl	2	int	-	0	low	0	-	0	0	0.33	-	1	1	3	0
0045cbe0	gameplay	FUN_0045cbe0	105	2	cdecl	2	int	-	0	low	1	-	0	0	0.0	-	1	1	2	0
0044bbc0	render	FUN_0044bbc0	106	2	cdecl	8	int	-	0	low	0	-	0	0	0.0	ambiguous	1	1	0	0
00477490	render	FUN_00477490	106	3	cdecl	3	int	-	0	low	1	-	0	0	0.33	-	1	1	1	0
0048bb70	particle	FUN_0048bb70	107	1	cdecl	0	int	-	0	low	1	-	0	0	0.0	-	1	0	6	0
004d5340	render	FUN_004d5340	107	0	cdecl	7	int	-	0	low	0	-	0	0	0.0	-	1	1	1	0
005bcca0	audio	FUN_005bcca0	107	0	cdecl	2	int	-	0	low	0	Win32	0	0	0.0	-	1	0	2	0
0041ce00	render	FUN_0041ce00	108	1	cdecl	3	int	-	0	low	0	-	0	0	0.0	ambiguous	1	1	1	0
0045c6b0	audio	FUN_0045c6b0	108	1	fastcall/thiscall	0	int	-	0	low	1	-	0	0	0.0	-	1	1	5	0
00488320	sky	FUN_00488320	108	0	fastcall/thiscall	0	void	-	0	low	1	-	0	0	0.0	ambiguous	1	0	3	0
00493ac0	util	LAB_00493ac0	108	1	fastcall/thiscall	3	int	-	0	low	0	Win32	0	0	0.0	-	1	1	4	0
004943f0	audio	FUN_004943f0	108	1	cdecl	2	int	-	0	low	1	-	0	0	0.0	-	1	1	4	0
004d4310	render	FUN_004d4310	108	0	cdecl	4	int	-	0	low	0	-	0	0	0.0	-	1	0	0	0
005a73b0	audio	FUN_005a73b0	108	3	cdecl	0	int	-	0	low	0	-	0	0	0.0	-	1	1	4	0
005bf4d0	audio	FUN_005bf4d0	108	2	stdcall	4	int	-	0	low	0	-	0	0	0.0	-	1	0	1	0
005bfa40	audio	FUN_005bfa40	108	1	stdcall	4	int	-	0	low	0	-	0	0	1.0	-	1	0	0	0
00454c60	render	FUN_00454c60	109	2	cdecl	0	int	-	0	low	0	-	0	0	0.0	ambiguous	1	0	0	0
005a5f60	audio	FUN_005a5f60	109	0	cdecl	4	int	-	0	low	0	-	0	0	0.0	-	1	0	0	0
005af600	audio	FUN_005af600	109	4	cdecl	3	int	-	0	low	0	-	0	0	0.0	-	1	0	0	0
00409290	util	FUN_00409290	110	2	cdecl	3	int	-	0	low	0	-	0	0	0.0	-	0	0	0	0
00477760	render	FUN_00477760	110	1	cdecl	4	int	-	0	low	0	-	0	0	0.0	-	1	0	5	0
004942b0	video	FUN_004942b0	110	0	cdecl	4	int	-	0	low	0	-	0	0	0.0	-	1	1	4	0
004b6b20	render	FUN_004b6b20	110	1	cdecl	2	int	-	0	low	1	-	0	0	0.0	-	1	1	3	0
004c5ae0	render	FUN_004c5ae0	110	2	cdecl	3	int	-	0	low	0	-	0	1	1.0	-	1	1	1	0
004c5b50	render	FUN_004c5b50	110	2	cdecl	3	int	-	0	low	0	-	0	1	1.0	-	1	1	1	0
005ae400	audio	FUN_005ae400	110	3	cdecl	2	int	-	0	low	0	-	0	0	0.0	ok-asc	1	0	0	0
0041a1e0	boot	FUN_0041a1e0	111	4	fastcall/thiscall	0	int	-	0	low	0	-	0	0	0.0	ambiguous	1	1	6	0
0041b7a0	render	FUN_0041b7a0	111	0	cdecl	3	int	-	0	low	0	-	0	0	0.0	-	1	1	1	0
00426460	frontend	FUN_00426460	111	3	cdecl	2	int	-	0	low	1	-	0	0	0.33	-	1	0	1	0
004c4600	render	RwMatrixMultiply	111	0	cdecl	3	int	-	0	low	1	-	0	0	0.0	-	1	1	2	0
005be080	audio	FUN_005be080	111	0	cdecl	3	int	-	0	low	0	-	0	0	0.0	-	1	0	1	0
005be9f0	audio	FUN_005be9f0	111	0	stdcall	5	int	-	0	low	0	-	0	0	0.0	-	1	0	0	0
00419480	gameplay	FUN_00419480	112	0	cdecl	0	int	-	0	low	0	-	0	0	0.0	flag	1	0	0	0
0045e0f0	audio	FUN_0045e0f0	112	1	cdecl	2	int	-	0	low	1	-	0	0	0.0	-	1	1	4	0
004c6140	render	FUN_004c6140	112	0	cdecl	3	int	-	0	low	0	-	0	0	0.0	-	1	1	2	0
005a65d0	audio	FUN_005a65d0	112	1	cdecl	2	int	-	0	low	1	-	0	0	0.0	-	1	0	0	0
00419760	vehicle	FUN_00419760	113	2	cdecl	2	int	-	0	low	0	-	0	0	0.0	ok-asc	1	1	6	0
004e1df0	render	FUN_004e1df0	113	3	cdecl	4	int	-	0	low	0	-	0	0	0.33	-	0	0	0	0
00485d90	particle	FUN_00485d90	114	3	cdecl	0	int	-	0	low	0	-	0	0	0.0	ambiguous	1	1	3	0
0045a3a0	gameplay	FUN_0045a3a0	115	0	fastcall/thiscall	1	int	-	0	low	0	-	0	0	0.0	-	1	0	2	0
004914b0	render	RainRender	115	1	cdecl	0	int	-	0	low	0	-	0	0	0.0	-	1	1	4	0
005b0a90	audio	FUN_005b0a90	115	1	fastcall/thiscall	7	void	-	0	low	1	-	0	0	0.0	-	1	0	0	0
0048d900	particle	FUN_0048d900	116	0	cdecl	6	int	-	0	low	0	-	0	0	0.0	-	1	1	1	0
0048db20	particle	FUN_0048db20	116	0	cdecl	6	int	-	0	low	0	-	0	0	0.0	-	1	1	1	0
0048dd40	particle	FUN_0048dd40	116	0	cdecl	6	int	-	0	low	0	-	0	0	0.0	-	1	1	1	0
0048df60	particle	FUN_0048df60	116	0	cdecl	6	int	-	0	low	0	-	0	0	0.0	-	1	1	1	0
004daaf0	render	FUN_004daaf0	116	2	cdecl	3	int	-	0	low	0	-	0	1	0.5	-	1	1	2	0
0041c100	boot	FUN_0041c100	117	3	cdecl	5	int	-	0	low	0	-	0	0	0.0	ambiguous	1	1	6	0
0048baf0	particle	FUN_0048baf0	117	1	cdecl	0	int	-	0	low	0	-	0	0	0.0	-	1	1	6	0
0049e640	particle	FUN_0049e640	117	1	cdecl	0	int	-	0	low	0	-	0	0	0.0	-	1	1	0	0
