rva	subsystem	name	notes
004f3e90	render	FUN_004f3e90	batch_z s5 RenderWare 3.x D3D9-backend (quaternion/matrix math + RW driver init/teardown + RpGeometry/RpAtomic NATIVE-D3D9 stream R/W + NvTriStrip strip generator + material-list + D3D9 vertex-format 
004f4200	render	FUN_004f4200	batch_z s5 RenderWare 3.x D3D9-backend (quaternion/matrix math + RW driver init/teardown + RpGeometry/RpAtomic NATIVE-D3D9 stream R/W + NvTriStrip strip generator + material-list + D3D9 vertex-format 
004f4270	render	FUN_004f4270	batch_z s5 RenderWare 3.x D3D9-backend (quaternion/matrix math + RW driver init/teardown + RpGeometry/RpAtomic NATIVE-D3D9 stream R/W + NvTriStrip strip generator + material-list + D3D9 vertex-format 
004f42d0	render	FUN_004f42d0	batch_z s5 RenderWare 3.x D3D9-backend (quaternion/matrix math + RW driver init/teardown + RpGeometry/RpAtomic NATIVE-D3D9 stream R/W + NvTriStrip strip generator + material-list + D3D9 vertex-format 
004f4340	render	FUN_004f4340	batch_z s5 RenderWare 3.x D3D9-backend (quaternion/matrix math + RW driver init/teardown + RpGeometry/RpAtomic NATIVE-D3D9 stream R/W + NvTriStrip strip generator + material-list + D3D9 vertex-format 
004f43b0	render	FUN_004f43b0	batch_z s5 RenderWare 3.x D3D9-backend (quaternion/matrix math + RW driver init/teardown + RpGeometry/RpAtomic NATIVE-D3D9 stream R/W + NvTriStrip strip generator + material-list + D3D9 vertex-format 
004f43f0	render	FUN_004f43f0	batch_z s5 RenderWare 3.x D3D9-backend (quaternion/matrix math + RW driver init/teardown + RpGeometry/RpAtomic NATIVE-D3D9 stream R/W + NvTriStrip strip generator + material-list + D3D9 vertex-format 
004f4470	render	FUN_004f4470	batch_z s5 RenderWare 3.x D3D9-backend (quaternion/matrix math + RW driver init/teardown + RpGeometry/RpAtomic NATIVE-D3D9 stream R/W + NvTriStrip strip generator + material-list + D3D9 vertex-format 
004f4510	render	FUN_004f4510	batch_z s5 RenderWare 3.x D3D9-backend (quaternion/matrix math + RW driver init/teardown + RpGeometry/RpAtomic NATIVE-D3D9 stream R/W + NvTriStrip strip generator + material-list + D3D9 vertex-format 
004f46a0	render	FUN_004f46a0	batch_z s5 RenderWare 3.x D3D9-backend (quaternion/matrix math + RW driver init/teardown + RpGeometry/RpAtomic NATIVE-D3D9 stream R/W + NvTriStrip strip generator + material-list + D3D9 vertex-format 
004f4900	render	FUN_004f4900	batch_z s5 RenderWare 3.x D3D9-backend (quaternion/matrix math + RW driver init/teardown + RpGeometry/RpAtomic NATIVE-D3D9 stream R/W + NvTriStrip strip generator + material-list + D3D9 vertex-format 
004f5030	render	FUN_004f5030	batch_z s5 RenderWare 3.x D3D9-backend (quaternion/matrix math + RW driver init/teardown + RpGeometry/RpAtomic NATIVE-D3D9 stream R/W + NvTriStrip strip generator + material-list + D3D9 vertex-format 
004f57e0	render	FUN_004f57e0	batch_z s5 RenderWare 3.x D3D9-backend (quaternion/matrix math + RW driver init/teardown + RpGeometry/RpAtomic NATIVE-D3D9 stream R/W + NvTriStrip strip generator + material-list + D3D9 vertex-format 
004f6870	render	FUN_004f6870	batch_z s5 RenderWare 3.x D3D9-backend (quaternion/matrix math + RW driver init/teardown + RpGeometry/RpAtomic NATIVE-D3D9 stream R/W + NvTriStrip strip generator + material-list + D3D9 vertex-format 
004f71f0	render	FUN_004f71f0	batch_z s5 RenderWare 3.x D3D9-backend (quaternion/matrix math + RW driver init/teardown + RpGeometry/RpAtomic NATIVE-D3D9 stream R/W + NvTriStrip strip generator + material-list + D3D9 vertex-format 
004f77f0	render	FUN_004f77f0	batch_z s5 RenderWare 3.x D3D9-backend (quaternion/matrix math + RW driver init/teardown + RpGeometry/RpAtomic NATIVE-D3D9 stream R/W + NvTriStrip strip generator + material-list + D3D9 vertex-format 
004f7850	render	FUN_004f7850	batch_z s5 RenderWare 3.x D3D9-backend (quaternion/matrix math + RW driver init/teardown + RpGeometry/RpAtomic NATIVE-D3D9 stream R/W + NvTriStrip strip generator + material-list + D3D9 vertex-format 
004f79f0	render	FUN_004f79f0	batch_z s5 RenderWare 3.x D3D9-backend (quaternion/matrix math + RW driver init/teardown + RpGeometry/RpAtomic NATIVE-D3D9 stream R/W + NvTriStrip strip generator + material-list + D3D9 vertex-format 
004f7dc0	render	FUN_004f7dc0	batch_z s5 RenderWare 3.x D3D9-backend (quaternion/matrix math + RW driver init/teardown + RpGeometry/RpAtomic NATIVE-D3D9 stream R/W + NvTriStrip strip generator + material-list + D3D9 vertex-format 
004f81b0	render	FUN_004f81b0	batch_z s5 RenderWare 3.x D3D9-backend (quaternion/matrix math + RW driver init/teardown + RpGeometry/RpAtomic NATIVE-D3D9 stream R/W + NvTriStrip strip generator + material-list + D3D9 vertex-format 
004f8400	render	FUN_004f8400	batch_z s5 RenderWare 3.x D3D9-backend (quaternion/matrix math + RW driver init/teardown + RpGeometry/RpAtomic NATIVE-D3D9 stream R/W + NvTriStrip strip generator + material-list + D3D9 vertex-format 
004f8490	render	FUN_004f8490	batch_z s5 RenderWare 3.x D3D9-backend (quaternion/matrix math + RW driver init/teardown + RpGeometry/RpAtomic NATIVE-D3D9 stream R/W + NvTriStrip strip generator + material-list + D3D9 vertex-format 
004f8580	render	FUN_004f8580	batch_z s5 RenderWare 3.x D3D9-backend (quaternion/matrix math + RW driver init/teardown + RpGeometry/RpAtomic NATIVE-D3D9 stream R/W + NvTriStrip strip generator + material-list + D3D9 vertex-format 
004f8640	render	FUN_004f8640	batch_z s5 RenderWare 3.x D3D9-backend (quaternion/matrix math + RW driver init/teardown + RpGeometry/RpAtomic NATIVE-D3D9 stream R/W + NvTriStrip strip generator + material-list + D3D9 vertex-format 
004f8660	render	FUN_004f8660	batch_z s5 RenderWare 3.x D3D9-backend (quaternion/matrix math + RW driver init/teardown + RpGeometry/RpAtomic NATIVE-D3D9 stream R/W + NvTriStrip strip generator + material-list + D3D9 vertex-format 
004f8670	render	FUN_004f8670	batch_z s5 RenderWare 3.x D3D9-backend (quaternion/matrix math + RW driver init/teardown + RpGeometry/RpAtomic NATIVE-D3D9 stream R/W + NvTriStrip strip generator + material-list + D3D9 vertex-format 
004f8690	render	FUN_004f8690	batch_z s5 RenderWare 3.x D3D9-backend (quaternion/matrix math + RW driver init/teardown + RpGeometry/RpAtomic NATIVE-D3D9 stream R/W + NvTriStrip strip generator + material-list + D3D9 vertex-format 
004f8730	render	FUN_004f8730	batch_z s5 RenderWare 3.x D3D9-backend (quaternion/matrix math + RW driver init/teardown + RpGeometry/RpAtomic NATIVE-D3D9 stream R/W + NvTriStrip strip generator + material-list + D3D9 vertex-format 
004fa5f0	render	FUN_004fa5f0	batch_z s5 RenderWare 3.x D3D9-backend (quaternion/matrix math + RW driver init/teardown + RpGeometry/RpAtomic NATIVE-D3D9 stream R/W + NvTriStrip strip generator + material-list + D3D9 vertex-format 
004fb050	render	FUN_004fb050	batch_z s5 RenderWare 3.x D3D9-backend (quaternion/matrix math + RW driver init/teardown + RpGeometry/RpAtomic NATIVE-D3D9 stream R/W + NvTriStrip strip generator + material-list + D3D9 vertex-format 
004fb0e0	render	FUN_004fb0e0	batch_z s5 RenderWare 3.x D3D9-backend (quaternion/matrix math + RW driver init/teardown + RpGeometry/RpAtomic NATIVE-D3D9 stream R/W + NvTriStrip strip generator + material-list + D3D9 vertex-format 
004fb130	render	FUN_004fb130	batch_z s5 RenderWare 3.x D3D9-backend (quaternion/matrix math + RW driver init/teardown + RpGeometry/RpAtomic NATIVE-D3D9 stream R/W + NvTriStrip strip generator + material-list + D3D9 vertex-format 
004fb210	render	FUN_004fb210	batch_z s5 RenderWare 3.x D3D9-backend (quaternion/matrix math + RW driver init/teardown + RpGeometry/RpAtomic NATIVE-D3D9 stream R/W + NvTriStrip strip generator + material-list + D3D9 vertex-format 
004fb2a0	render	FUN_004fb2a0	batch_z s5 RenderWare 3.x D3D9-backend (quaternion/matrix math + RW driver init/teardown + RpGeometry/RpAtomic NATIVE-D3D9 stream R/W + NvTriStrip strip generator + material-list + D3D9 vertex-format 
004fb3e0	render	FUN_004fb3e0	batch_z s5 RenderWare 3.x D3D9-backend (quaternion/matrix math + RW driver init/teardown + RpGeometry/RpAtomic NATIVE-D3D9 stream R/W + NvTriStrip strip generator + material-list + D3D9 vertex-format 
004fb4d0	render	FUN_004fb4d0	batch_z s5 RenderWare 3.x D3D9-backend (quaternion/matrix math + RW driver init/teardown + RpGeometry/RpAtomic NATIVE-D3D9 stream R/W + NvTriStrip strip generator + material-list + D3D9 vertex-format 
004fb5a0	render	FUN_004fb5a0	batch_z s5 RenderWare 3.x D3D9-backend (quaternion/matrix math + RW driver init/teardown + RpGeometry/RpAtomic NATIVE-D3D9 stream R/W + NvTriStrip strip generator + material-list + D3D9 vertex-format 
00516bb0	util	png_write_data	library_residue libpng (s4 batch_v halt; extends batch-t-s4 0x0051e6f0..0x0052c49d island both directions); static-linked third-party; bulk-tag via Ghidra FidDB | C1->C2 via lever3-libpng-20260523T150
00516bd0	util	png_flush_data	library_residue libpng (s4 batch_v halt; extends batch-t-s4 0x0051e6f0..0x0052c49d island both directions); static-linked third-party; bulk-tag via Ghidra FidDB | C1->C2 via lever3-libpng-20260523T150
00516bf0	util	png_set_write_fn	library_residue libpng (s4 batch_v halt; extends batch-t-s4 0x0051e6f0..0x0052c49d island both directions); static-linked third-party; bulk-tag via Ghidra FidDB | C1->C2 via lever3-libpng-20260523T150
00516c40	util	png_sig_cmp	library_residue libpng (s4 batch_v halt; extends batch-t-s4 0x0051e6f0..0x0052c49d island both directions); static-linked third-party; bulk-tag via Ghidra FidDB | C1->C2 via lever3-libpng-20260523T150
00516cc0	util	png_zalloc	library_residue libpng (s4 batch_v halt; extends batch-t-s4 0x0051e6f0..0x0052c49d island both directions); static-linked third-party; bulk-tag via Ghidra FidDB | C1->C2 via lever3-libpng-20260523T150
00516d20	util	thunk_png_free	library_residue libpng (s4 batch_v halt; extends batch-t-s4 0x0051e6f0..0x0052c49d island both directions); static-linked third-party; bulk-tag via Ghidra FidDB | C1->C2 via lever3-libpng-20260523T150
00516d30	util	png_reset_crc	library_residue libpng (s4 batch_v halt; extends batch-t-s4 0x0051e6f0..0x0052c49d island both directions); static-linked third-party; bulk-tag via Ghidra FidDB | C1->C2 via lever3-libpng-20260523T150
00516d50	util	png_calculate_crc	library_residue libpng (s4 batch_v halt; extends batch-t-s4 0x0051e6f0..0x0052c49d island both directions); static-linked third-party; bulk-tag via Ghidra FidDB | C1->C2 via lever3-libpng-20260523T150
00516da0	util	png_create_info_struct	library_residue libpng (s4 batch_v halt; extends batch-t-s4 0x0051e6f0..0x0052c49d island both directions); static-linked third-party; bulk-tag via Ghidra FidDB | C1->C2 via lever3-libpng-20260523T150
00516de0	util	png_free_data	library_residue libpng (s4 batch_v halt; extends batch-t-s4 0x0051e6f0..0x0052c49d island both directions); static-linked third-party; bulk-tag via Ghidra FidDB | C1->C2 via lever3-libpng-20260523T150
005171a0	util	FUN_005171a0	library_residue libpng (s4 batch_v halt; extends batch-t-s4 0x0051e6f0..0x0052c49d island both directions); static-linked third-party; bulk-tag via Ghidra FidDB | C1->C2 via lever3-libpng-20260523T150
00517200	util	FUN_00517200	library_residue libpng (s4 batch_v halt; extends batch-t-s4 0x0051e6f0..0x0052c49d island both directions); static-linked third-party; bulk-tag via Ghidra FidDB | C1->C2 via lever3-libpng-20260523T150
00517250	util	FUN_00517250	OOM error dispatcher; error-cb at obj+0x40 then _longjmp(param_1,1) non-returning; U-0848 U-0849 | C1->C2 via lever3-libpng-20260523T150000: libpng/zlib band attestation (calibrated 00513f90..0052caf0
00517270	util	FUN_00517270	library_residue libpng (s4 batch_v halt; extends batch-t-s4 0x0051e6f0..0x0052c49d island both directions); static-linked third-party; bulk-tag via Ghidra FidDB | C1->C2 via lever3-libpng-20260523T150
005172b0	util	FUN_005172b0	library_residue libpng (s4 batch_v halt; extends batch-t-s4 0x0051e6f0..0x0052c49d island both directions); static-linked third-party; bulk-tag via Ghidra FidDB | C1->C2 via lever3-libpng-20260523T150
005172f0	util	FUN_005172f0	library_residue libpng (s4 batch_v halt; extends batch-t-s4 0x0051e6f0..0x0052c49d island both directions); static-linked third-party; bulk-tag via Ghidra FidDB | C1->C2 via lever3-libpng-20260523T150
00517380	util	FUN_00517380	library_residue libpng (s4 batch_v halt; extends batch-t-s4 0x0051e6f0..0x0052c49d island both directions); static-linked third-party; bulk-tag via Ghidra FidDB | C1->C2 via lever3-libpng-20260523T150
005173f0	util	FUN_005173f0	library_residue libpng (s4 batch_v halt; extends batch-t-s4 0x0051e6f0..0x0052c49d island both directions); static-linked third-party; bulk-tag via Ghidra FidDB | C1->C2 via lever3-libpng-20260523T150
005175d0	util	FUN_005175d0	library_residue libpng (s4 batch_v halt; extends batch-t-s4 0x0051e6f0..0x0052c49d island both directions); static-linked third-party; bulk-tag via Ghidra FidDB | C1->C2 via lever3-libpng-20260523T150
00517940	util	FUN_00517940	library_residue libpng (s4 batch_v halt; extends batch-t-s4 0x0051e6f0..0x0052c49d island both directions); static-linked third-party; bulk-tag via Ghidra FidDB | C1->C2 via lever3-libpng-20260523T150
00517da0	util	FUN_00517da0	library_residue libpng (s4 batch_v halt; extends batch-t-s4 0x0051e6f0..0x0052c49d island both directions); static-linked third-party; bulk-tag via Ghidra FidDB | C1->C2 via lever3-libpng-20260523T150
00517e00	util	FUN_00517e00	library_residue libpng (s4 batch_v halt; extends batch-t-s4 0x0051e6f0..0x0052c49d island both directions); static-linked third-party; bulk-tag via Ghidra FidDB | C1->C2 via lever3-libpng-20260523T150
00518080	util	FUN_00518080	library_residue libpng (s4 batch_v halt; extends batch-t-s4 0x0051e6f0..0x0052c49d island both directions); static-linked third-party; bulk-tag via Ghidra FidDB | C1->C2 via lever3-libpng-20260523T150
00518140	util	FUN_00518140	library_residue libpng (s4 batch_v halt; extends batch-t-s4 0x0051e6f0..0x0052c49d island both directions); static-linked third-party; bulk-tag via Ghidra FidDB | C1->C2 via lever3-libpng-20260523T150
005183a0	util	FUN_005183a0	library_residue libpng (s4 batch_v halt; extends batch-t-s4 0x0051e6f0..0x0052c49d island both directions); static-linked third-party; bulk-tag via Ghidra FidDB | C1->C2 via lever3-libpng-20260523T150
005183c0	util	FUN_005183c0	library_residue libpng (s4 batch_v halt; extends batch-t-s4 0x0051e6f0..0x0052c49d island both directions); static-linked third-party; bulk-tag via Ghidra FidDB | C1->C2 via lever3-libpng-20260523T150
005184b0	util	FUN_005184b0	library_residue libpng (s4 batch_v halt; extends batch-t-s4 0x0051e6f0..0x0052c49d island both directions); static-linked third-party; bulk-tag via Ghidra FidDB | C1->C2 via lever3-libpng-20260523T150
005184f0	util	FUN_005184f0	library_residue libpng (s4 batch_v halt; extends batch-t-s4 0x0051e6f0..0x0052c49d island both directions); static-linked third-party; bulk-tag via Ghidra FidDB | C1->C2 via lever3-libpng-20260523T150
00518580	util	FUN_00518580	library_residue libpng (s4 batch_v halt; extends batch-t-s4 0x0051e6f0..0x0052c49d island both directions); static-linked third-party; bulk-tag via Ghidra FidDB | C1->C2 via lever3-libpng-20260523T150
00518590	util	FUN_00518590	library_residue libpng (s4 batch_v halt; extends batch-t-s4 0x0051e6f0..0x0052c49d island both directions); static-linked third-party; bulk-tag via Ghidra FidDB | C1->C2 via lever3-libpng-20260523T150
005185a0	util	png_do_background	library_residue libpng (s4 batch_v halt; extends batch-t-s4 0x0051e6f0..0x0052c49d island both directions); static-linked third-party; bulk-tag via Ghidra FidDB | C1->C2 via lever3-libpng-20260523T150
00519270	util	png_do_read_transformations	library_residue libpng (s4 batch_v halt; extends batch-t-s4 0x0051e6f0..0x0052c49d island both directions); static-linked third-party; bulk-tag via Ghidra FidDB | C1->C2 via lever3-libpng-20260523T150
005196f0	util	FUN_005196f0	library_residue libpng (s4 batch_v halt; extends batch-t-s4 0x0051e6f0..0x0052c49d island both directions); static-linked third-party; bulk-tag via Ghidra FidDB | C1->C2 via lever3-libpng-20260523T150
00519820	util	FUN_00519820	library_residue libpng (s4 batch_v halt; extends batch-t-s4 0x0051e6f0..0x0052c49d island both directions); static-linked third-party; bulk-tag via Ghidra FidDB | C1->C2 via lever3-libpng-20260523T150
005199f0	util	FUN_005199f0	library_residue libpng (s4 batch_v halt; extends batch-t-s4 0x0051e6f0..0x0052c49d island both directions); static-linked third-party; bulk-tag via Ghidra FidDB | C1->C2 via lever3-libpng-20260523T150
00519af0	util	FUN_00519af0	library_residue libpng (s4 batch_v halt; extends batch-t-s4 0x0051e6f0..0x0052c49d island both directions); static-linked third-party; bulk-tag via Ghidra FidDB | C1->C2 via lever3-libpng-20260523T150
00519bc0	util	FUN_00519bc0	library_residue libpng (s4 batch_v halt; extends batch-t-s4 0x0051e6f0..0x0052c49d island both directions); static-linked third-party; bulk-tag via Ghidra FidDB | C1->C2 via lever3-libpng-20260523T150
00519e30	util	FUN_00519e30	library_residue libpng (s4 batch_v halt; extends batch-t-s4 0x0051e6f0..0x0052c49d island both directions); static-linked third-party; bulk-tag via Ghidra FidDB | C1->C2 via lever3-libpng-20260523T150
00519f70	util	FUN_00519f70	library_residue libpng (s4 batch_v halt; extends batch-t-s4 0x0051e6f0..0x0052c49d island both directions); static-linked third-party; bulk-tag via Ghidra FidDB | C1->C2 via lever3-libpng-20260523T150
0051a6c0	util	png_do_expand_palette	library_residue libpng (s4 batch_v halt; extends batch-t-s4 0x0051e6f0..0x0052c49d island both directions); static-linked third-party; bulk-tag via Ghidra FidDB | C1->C2 via lever3-libpng-20260523T150
0051b750	util	FUN_0051b750	library_residue libpng (s4 batch_v halt; extends batch-t-s4 0x0051e6f0..0x0052c49d island both directions); static-linked third-party; bulk-tag via Ghidra FidDB | C1->C2 via lever3-libpng-20260523T150
0051bb40	util	FUN_0051bb40	library_residue libpng (s4 batch_v halt; extends batch-t-s4 0x0051e6f0..0x0052c49d island both directions); static-linked third-party; bulk-tag via Ghidra FidDB | C1->C2 via lever3-libpng-20260523T150
0051bd70	util	FUN_0051bd70	library_residue libpng (s4 batch_v halt; extends batch-t-s4 0x0051e6f0..0x0052c49d island both directions); static-linked third-party; bulk-tag via Ghidra FidDB | C1->C2 via lever3-libpng-20260523T150
0051c100	util	FUN_0051c100	library_residue libpng (s4 batch_v halt; extends batch-t-s4 0x0051e6f0..0x0052c49d island both directions); static-linked third-party; bulk-tag via Ghidra FidDB | C1->C2 via lever3-libpng-20260523T150
0051c220	util	png_build_gamma_table	library_residue libpng (s4 batch_v halt; extends batch-t-s4 0x0051e6f0..0x0052c49d island both directions); static-linked third-party; bulk-tag via Ghidra FidDB | C1->C2 via lever3-libpng-20260523T150
0051c9f0	util	FUN_0051c9f0	library_residue libpng (s4 batch_v halt; extends batch-t-s4 0x0051e6f0..0x0052c49d island both directions); static-linked third-party; bulk-tag via Ghidra FidDB | C1->C2 via lever3-libpng-20260523T150
0051ca10	util	FUN_0051ca10	library_residue libpng (s4 batch_v halt; extends batch-t-s4 0x0051e6f0..0x0052c49d island both directions); static-linked third-party; bulk-tag via Ghidra FidDB | C1->C2 via lever3-libpng-20260523T150
0051ca90	util	FUN_0051ca90	library_residue libpng (s4 batch_v halt; extends batch-t-s4 0x0051e6f0..0x0052c49d island both directions); static-linked third-party; bulk-tag via Ghidra FidDB | C1->C2 via lever3-libpng-20260523T150
0051cb40	util	FUN_0051cb40	library_residue libpng (s4 batch_v halt; extends batch-t-s4 0x0051e6f0..0x0052c49d island both directions); static-linked third-party; bulk-tag via Ghidra FidDB | C1->C2 via lever3-libpng-20260523T150
0051cb70	util	FUN_0051cb70	library_residue libpng (s4 batch_v halt; extends batch-t-s4 0x0051e6f0..0x0052c49d island both directions); static-linked third-party; bulk-tag via Ghidra FidDB | C1->C2 via lever3-libpng-20260523T150
0051cbe0	util	FUN_0051cbe0	library_residue libpng (s4 batch_v halt; extends batch-t-s4 0x0051e6f0..0x0052c49d island both directions); static-linked third-party; bulk-tag via Ghidra FidDB | C1->C2 via lever3-libpng-20260523T150
0051cfc0	util	FUN_0051cfc0	library_residue libpng (s4 batch_v halt; extends batch-t-s4 0x0051e6f0..0x0052c49d island both directions); static-linked third-party; bulk-tag via Ghidra FidDB | C1->C2 via lever3-libpng-20260523T150
0051d0f0	util	FUN_0051d0f0	library_residue libpng (s4 batch_v halt; extends batch-t-s4 0x0051e6f0..0x0052c49d island both directions); static-linked third-party; bulk-tag via Ghidra FidDB | C1->C2 via lever3-libpng-20260523T150
0051d1b0	util	FUN_0051d1b0	library_residue libpng (s4 batch_v halt; extends batch-t-s4 0x0051e6f0..0x0052c49d island both directions); static-linked third-party; bulk-tag via Ghidra FidDB | C1->C2 via lever3-libpng-20260523T150
0051d240	util	FUN_0051d240	library_residue libpng (s4 batch_v halt; extends batch-t-s4 0x0051e6f0..0x0052c49d island both directions); static-linked third-party; bulk-tag via Ghidra FidDB | C1->C2 via lever3-libpng-20260523T150
0051d340	util	FUN_0051d340	library_residue libpng (s4 batch_v halt; extends batch-t-s4 0x0051e6f0..0x0052c49d island both directions); static-linked third-party; bulk-tag via Ghidra FidDB | C1->C2 via lever3-libpng-20260523T150
0051d400	util	FUN_0051d400	library_residue libpng (s4 batch_v halt; extends batch-t-s4 0x0051e6f0..0x0052c49d island both directions); static-linked third-party; bulk-tag via Ghidra FidDB | C1->C2 via lever3-libpng-20260523T150
0051d560	util	FUN_0051d560	library_residue libpng (s4 batch_v halt; extends batch-t-s4 0x0051e6f0..0x0052c49d island both directions); static-linked third-party; bulk-tag via Ghidra FidDB | C1->C2 via lever3-libpng-20260523T150
0051d800	util	FUN_0051d800	library_residue libpng (s4 batch_v halt; extends batch-t-s4 0x0051e6f0..0x0052c49d island both directions); static-linked third-party; bulk-tag via Ghidra FidDB | C1->C2 via lever3-libpng-20260523T150
0051d900	util	FUN_0051d900	library_residue libpng (s4 batch_v halt; extends batch-t-s4 0x0051e6f0..0x0052c49d island both directions); static-linked third-party; bulk-tag via Ghidra FidDB | C1->C2 via lever3-libpng-20260523T150
0051db30	util	FUN_0051db30	library_residue libpng (s4 batch_v halt; extends batch-t-s4 0x0051e6f0..0x0052c49d island both directions); static-linked third-party; bulk-tag via Ghidra FidDB | C1->C2 via lever3-libpng-20260523T150
0051dca0	util	FUN_0051dca0	library_residue libpng (s4 batch_v halt; extends batch-t-s4 0x0051e6f0..0x0052c49d island both directions); static-linked third-party; bulk-tag via Ghidra FidDB | C1->C2 via lever3-libpng-20260523T150
0051e230	util	png_write_tRNS	library_residue libpng (s4 batch_v halt; extends batch-t-s4 0x0051e6f0..0x0052c49d island both directions); static-linked third-party; bulk-tag via Ghidra FidDB | C1->C2 via lever3-libpng-20260523T150
0051e4a0	util	FUN_0051e4a0	library_residue libpng (s4 batch_v halt; extends batch-t-s4 0x0051e6f0..0x0052c49d island both directions); static-linked third-party; bulk-tag via Ghidra FidDB | C1->C2 via lever3-libpng-20260523T150
0051e6f0	util	png_write_hIST	library_residue libpng (s4 batch_t halt); static-linked third-party; bulk-tag via Ghidra FidDB or dedicated rename pass | C1->C2 via lever3-libpng-20260523T150000: libpng/zlib band attestation (calibr
0051e7f0	util	png_check_keyword	library_residue libpng (s4 batch_t halt); static-linked third-party; bulk-tag via Ghidra FidDB or dedicated rename pass | C1->C2 via lever3-libpng-20260523T150000: libpng/zlib band attestation (calibr
0051e990	util	FUN_0051e990	library_residue libpng (s4 batch_t halt); static-linked third-party; bulk-tag via Ghidra FidDB or dedicated rename pass | C1->C2 via lever3-libpng-20260523T150000: libpng/zlib band attestation (calibr
0051ead0	util	FUN_0051ead0	library_residue libpng (s4 batch_t halt); static-linked third-party; bulk-tag via Ghidra FidDB or dedicated rename pass | C1->C2 via lever3-libpng-20260523T150000: libpng/zlib band attestation (calibr
0051ed60	util	FUN_0051ed60	library_residue libpng (s4 batch_t halt); static-linked third-party; bulk-tag via Ghidra FidDB or dedicated rename pass | C1->C2 via lever3-libpng-20260523T150000: libpng/zlib band attestation (calibr
0051ee70	util	FUN_0051ee70	library_residue libpng (s4 batch_t halt); static-linked third-party; bulk-tag via Ghidra FidDB or dedicated rename pass | C1->C2 via lever3-libpng-20260523T150000: libpng/zlib band attestation (calibr
0051f0e0	util	FUN_0051f0e0	library_residue libpng (s4 batch_t halt); static-linked third-party; bulk-tag via Ghidra FidDB or dedicated rename pass | C1->C2 via lever3-libpng-20260523T150000: libpng/zlib band attestation (calibr
0051f240	util	FUN_0051f240	library_residue libpng (s4 batch_t halt); static-linked third-party; bulk-tag via Ghidra FidDB or dedicated rename pass | C1->C2 via lever3-libpng-20260523T150000: libpng/zlib band attestation (calibr
0051f350	util	FUN_0051f350	library_residue libpng (s4 batch_t halt); static-linked third-party; bulk-tag via Ghidra FidDB or dedicated rename pass | C1->C2 via lever3-libpng-20260523T150000: libpng/zlib band attestation (calibr
0051f4f0	util	FUN_0051f4f0	library_residue libpng (s4 batch_t halt); static-linked third-party; bulk-tag via Ghidra FidDB or dedicated rename pass | C1->C2 via lever3-libpng-20260523T150000: libpng/zlib band attestation (calibr
0051f810	util	FUN_0051f810	library_residue libpng (s4 batch_t halt); static-linked third-party; bulk-tag via Ghidra FidDB or dedicated rename pass | C1->C2 via lever3-libpng-20260523T150000: libpng/zlib band attestation (calibr
0051fa50	util	png_write_find_filter	library_residue libpng (s4 batch_t halt); static-linked third-party; bulk-tag via Ghidra FidDB or dedicated rename pass | C1->C2 via lever3-libpng-20260523T150000: libpng/zlib band attestation (calibr
00520640	util	FUN_00520640	library_residue libpng (s4 batch_t halt); static-linked third-party; bulk-tag via Ghidra FidDB or dedicated rename pass | C1->C2 via lever3-libpng-20260523T150000: libpng/zlib band attestation (calibr
005207c0	util	png_create_struct_2	library_residue libpng (s4 batch_t halt); static-linked third-party; bulk-tag via Ghidra FidDB or dedicated rename pass | C1->C2 via lever3-libpng-20260523T150000: libpng/zlib band attestation (calibr
00520850	util	png_destroy_struct	library_residue libpng (s4 batch_t halt); static-linked third-party; bulk-tag via Ghidra FidDB or dedicated rename pass | C1->C2 via lever3-libpng-20260523T150000: libpng/zlib band attestation (calibr
00520870	util	FUN_00520870	library_residue libpng (s4 batch_t halt); static-linked third-party; bulk-tag via Ghidra FidDB or dedicated rename pass | C1->C2 via lever3-libpng-20260523T150000: libpng/zlib band attestation (calibr
005208c0	util	FUN_005208c0	dispatch allocator: (alloc-obj ptr, size); dispatches _malloc OR fn-ptr at obj+0x1ec; 65 game-space callers; OOM via FUN_00517250; U-0847 | C1->C2 via lever3-libpng-20260523T150000: libpng/zlib band a
00520930	util	png_free	library_residue libpng (s4 batch_t halt); static-linked third-party; bulk-tag via Ghidra FidDB or dedicated rename pass | C1->C2 via lever3-libpng-20260523T150000: libpng/zlib band attestation (calibr
00520960	util	FUN_00520960	library_residue libpng (s4 batch_t halt); static-linked third-party; bulk-tag via Ghidra FidDB or dedicated rename pass | C1->C2 via lever3-libpng-20260523T150000: libpng/zlib band attestation (calibr
00520990	util	FUN_00520990	library_residue libpng (s4 batch_t halt); static-linked third-party; bulk-tag via Ghidra FidDB or dedicated rename pass | C1->C2 via lever3-libpng-20260523T150000: libpng/zlib band attestation (calibr
00520a00	util	FUN_00520a00	library_residue libpng (s4 batch_t halt); static-linked third-party; bulk-tag via Ghidra FidDB or dedicated rename pass | C1->C2 via lever3-libpng-20260523T150000: libpng/zlib band attestation (calibr
00520b60	util	FUN_00520b60	library_residue libpng (s4 batch_t halt); static-linked third-party; bulk-tag via Ghidra FidDB or dedicated rename pass | C1->C2 via lever3-libpng-20260523T150000: libpng/zlib band attestation (calibr
